word sentid sentpos wlen surp entropy
fathers 9 1 7 12.180408477783203 7.817210674285889
said 9 2 4 6.7867631912231445 4.553546905517578
that 9 3 4 1.1269474029541016 3.2163846492767334
the 9 4 3 1.7008953094482422 4.414271831512451
boy 9 5 3 5.711881637573242 7.562509536743164
saw 9 6 3 6.732622146606445 3.9839189052581787
themselves 9 7 10 7.355683326721191 4.21926212310791
. 9 8 1 4.337527275085449 3.120542287826538
The 10 0 3 2.306039810180664 3.3416643142700195
girls 10 1 5 8.388166427612305 7.817210674285889
said 10 2 4 7.102930068969727 4.68627405166626
that 10 3 4 0.9855031967163086 3.1688714027404785
the 10 4 3 1.751542091369629 4.50934362411499
mother 10 5 6 6.956374168395996 7.534027099609375
saw 10 6 3 7.554496765136719 4.3361101150512695
themselves 10 7 10 6.907037734985352 4.149530410766602
. 10 8 1 4.148046493530273 3.3481736183166504
The 11 0 3 2.306039810180664 3.3416643142700195
mothers 11 1 7 11.337051391601562 7.817210674285889
said 11 2 4 7.158851623535156 4.715195655822754
that 11 3 4 1.1543540954589844 3.2807698249816895
the 11 4 3 1.8170394897460938 4.20098876953125
girl 11 5 4 5.880519866943359 7.487113952636719
saw 11 6 3 7.58674430847168 4.159090995788574
themselves 11 7 10 6.9081268310546875 4.018174648284912
. 11 8 1 3.8689422607421875 3.6863980293273926
The 12 0 3 2.306039810180664 3.3416643142700195
boys 12 1 4 8.241280555725098 7.817210674285889
said 12 2 4 6.912331581115723 4.65129280090332
that 12 3 4 0.9207048416137695 3.0403780937194824
the 12 4 3 1.7534189224243164 4.52508020401001
fathers 12 5 7 9.184423446655273 7.5746564865112305
established 12 6 11 9.10248851776123 4.31571102142334
themselves 12 7 10 2.965701103210449 4.251345634460449
. 12 8 1 4.187526702880859 2.742919921875
The 13 0 3 2.306039810180664 3.3416643142700195
fathers 13 1 7 12.180408477783203 7.817210674285889
said 13 2 4 6.7867631912231445 4.553546905517578
that 13 3 4 1.1269474029541016 3.2163846492767334
the 13 4 3 1.7008953094482422 4.414271831512451
boys 13 5 4 5.898387432098389 7.562509536743164
established 13 6 11 9.515259742736816 3.931149959564209
themselves 13 7 10 3.2358970642089844 3.8598504066467285
. 13 8 1 3.8772754669189453 2.9924473762512207
The 14 0 3 2.306039810180664 3.3416643142700195
girls 14 1 5 8.388166427612305 7.817210674285889
said 14 2 4 7.102930068969727 4.68627405166626
that 14 3 4 0.9855031967163086 3.1688714027404785
the 14 4 3 1.751542091369629 4.50934362411499
mothers 14 5 7 8.64028549194336 7.534027099609375
established 14 6 11 9.450605392456055 4.4043731689453125
themselves 14 7 10 2.9665708541870117 4.265469551086426
. 14 8 1 4.1107635498046875 3.129664897918701
The 15 0 3 2.306039810180664 3.3416643142700195
mothers 15 1 7 11.337051391601562 7.817210674285889
said 15 2 4 7.158851623535156 4.715195655822754
that 15 3 4 1.1543540954589844 3.2807698249816895
the 15 4 3 1.8170394897460938 4.20098876953125
girls 15 5 5 5.435601234436035 7.487113952636719
established 15 6 11 9.78492546081543 3.810305595397949
themselves 15 7 10 2.825101852416992 3.953948497772217
. 15 8 1 3.575394630432129 3.2646961212158203
The 16 0 3 2.306039810180664 3.3416643142700195
boy 16 1 3 8.590314865112305 7.817210674285889
said 16 2 4 5.929207801818848 5.132258415222168
that 16 3 4 1.309244155883789 2.9838294982910156
the 16 4 3 2.285243034362793 3.7825753688812256
fathers 16 5 7 9.626632690429688 7.53763484954834
established 16 6 11 9.332906723022461 4.3675923347473145
themselves 16 7 10 3.354085922241211 4.21078634262085
. 16 8 1 4.000432968139648 2.7708115577697754
The 17 0 3 2.306039810180664 3.3416643142700195
father 17 1 6 8.697731018066406 7.817210674285889
said 17 2 4 5.555815696716309 3.897420883178711
that 17 3 4 1.200448989868164 3.0418126583099365
the 17 4 3 2.0761852264404297 3.8001110553741455
boys 17 5 4 6.854761600494385 7.521346092224121
established 17 6 11 9.788275718688965 4.007607936859131
themselves 17 7 10 3.361400604248047 3.8615658283233643
. 17 8 1 3.672637939453125 3.0319018363952637
The 18 0 3 2.306039810180664 3.3416643142700195
girl 18 1 4 8.970712661743164 7.817210674285889
said 18 2 4 6.183923721313477 5.320638656616211
that 18 3 4 1.2697219848632812 3.0355706214904785
the 18 4 3 2.375685691833496 3.6735928058624268
mothers 18 5 7 8.593162536621094 7.440415382385254
established 18 6 11 9.774941444396973 4.431800842285156
themselves 18 7 10 3.5412654876708984 4.230193138122559
. 18 8 1 3.544001579284668 3.242180347442627
The 19 0 3 2.306039810180664 3.3416643142700195
mother 19 1 6 8.625633239746094 7.817210674285889
said 19 2 4 6.045729637145996 4.490671157836914
that 19 3 4 1.2146806716918945 2.9946889877319336
the 19 4 3 2.285585403442383 3.696439027786255
girls 19 5 5 6.0965728759765625 7.409945487976074
established 19 6 11 10.06177806854248 4.023122787475586
themselves 19 7 10 3.2181615829467773 3.965043067932129
. 19 8 1 3.6786022186279297 3.113203287124634
The 20 0 3 2.306039810180664 3.3416643142700195
boys 20 1 4 8.241280555725098 7.817210674285889
said 20 2 4 6.912331581115723 4.65129280090332
that 20 3 4 0.9207048416137695 3.0403780937194824
the 20 4 3 1.7534189224243164 4.52508020401001
father 20 5 6 7.279091835021973 7.5746564865112305
established 20 6 11 10.034574508666992 4.063014030456543
themselves 20 7 10 5.524430274963379 3.4612646102905273
. 20 8 1 3.805567741394043 2.6792752742767334
The 21 0 3 2.306039810180664 3.3416643142700195
fathers 21 1 7 12.180408477783203 7.817210674285889
said 21 2 4 6.7867631912231445 4.553546905517578
that 21 3 4 1.1269474029541016 3.2163846492767334
the 21 4 3 1.7008953094482422 4.414271831512451
boy 21 5 3 5.711881637573242 7.562509536743164
established 21 6 11 10.278738021850586 3.9839189052581787
themselves 21 7 10 5.459783554077148 3.4538145065307617
. 21 8 1 4.435083389282227 2.7783026695251465
The 22 0 3 2.306039810180664 3.3416643142700195
girls 22 1 5 8.388166427612305 7.817210674285889
said 22 2 4 7.102930068969727 4.68627405166626
that 22 3 4 0.9855031967163086 3.1688714027404785
the 22 4 3 1.751542091369629 4.50934362411499
mother 22 5 6 6.956374168395996 7.534027099609375
established 22 6 11 10.529812812805176 4.3361101150512695
themselves 22 7 10 5.821138381958008 3.378241777420044
. 22 8 1 3.9643821716308594 2.6590399742126465
The 23 0 3 2.306039810180664 3.3416643142700195
mothers 23 1 7 11.337051391601562 7.817210674285889
said 23 2 4 7.158851623535156 4.715195655822754
that 23 3 4 1.1543540954589844 3.2807698249816895
the 23 4 3 1.8170394897460938 4.20098876953125
girl 23 5 4 5.880519866943359 7.487113952636719
established 23 6 11 10.916820526123047 4.159090995788574
themselves 23 7 10 4.795592308044434 3.679966449737549
. 23 8 1 4.153481483459473 2.75441312789917
The 24 0 3 2.306039810180664 3.3416643142700195
boys 24 1 4 8.241280555725098 7.817210674285889
said 24 2 4 6.912331581115723 4.65129280090332
that 24 3 4 0.9207048416137695 3.0403780937194824
the 24 4 3 1.7534189224243164 4.52508020401001
fathers 24 5 7 9.184423446655273 7.5746564865112305
devoted 24 6 7 11.212478637695312 4.31571102142334
themselves 24 7 10 1.612290382385254 3.532264471054077
. 24 8 1 5.6455888748168945 0.9172197580337524
The 25 0 3 2.306039810180664 3.3416643142700195
fathers 25 1 7 12.180408477783203 7.817210674285889
said 25 2 4 6.7867631912231445 4.553546905517578
that 25 3 4 1.1269474029541016 3.2163846492767334
the 25 4 3 1.7008953094482422 4.414271831512451
boys 25 5 4 5.898387432098389 7.562509536743164
devoted 25 6 7 11.621330261230469 3.931149959564209
themselves 25 7 10 2.1602392196655273 3.6111838817596436
. 25 8 1 6.017984390258789 0.8108882904052734
The 26 0 3 2.306039810180664 3.3416643142700195
girls 26 1 5 8.388166427612305 7.817210674285889
said 26 2 4 7.102930068969727 4.68627405166626
that 26 3 4 0.9855031967163086 3.1688714027404785
the 26 4 3 1.751542091369629 4.50934362411499
mothers 26 5 7 8.64028549194336 7.534027099609375
devoted 26 6 7 11.413274765014648 4.4043731689453125
themselves 26 7 10 1.7523736953735352 3.3419575691223145
. 26 8 1 6.071855545043945 0.8354042768478394
The 27 0 3 2.306039810180664 3.3416643142700195
mothers 27 1 7 11.337051391601562 7.817210674285889
said 27 2 4 7.158851623535156 4.715195655822754
that 27 3 4 1.1543540954589844 3.2807698249816895
the 27 4 3 1.8170394897460938 4.20098876953125
girls 27 5 5 5.435601234436035 7.487113952636719
devoted 27 6 7 11.746326446533203 3.810305595397949
themselves 27 7 10 2.237689971923828 3.593067169189453
. 27 8 1 5.8719940185546875 0.8348122239112854
The 28 0 3 2.306039810180664 3.3416643142700195
boy 28 1 3 8.590314865112305 7.817210674285889
said 28 2 4 5.929207801818848 5.132258415222168
that 28 3 4 1.309244155883789 2.9838294982910156
the 28 4 3 2.285243034362793 3.7825753688812256
fathers 28 5 7 9.626632690429688 7.53763484954834
devoted 28 6 7 10.920244216918945 4.3675923347473145
themselves 28 7 10 2.3696632385253906 3.594966411590576
. 28 8 1 5.5875444412231445 0.9366363883018494
The 29 0 3 2.306039810180664 3.3416643142700195
father 29 1 6 8.697731018066406 7.817210674285889
said 29 2 4 5.555815696716309 3.897420883178711
that 29 3 4 1.200448989868164 3.0418126583099365
the 29 4 3 2.0761852264404297 3.8001110553741455
boys 29 5 4 6.854761600494385 7.521346092224121
devoted 29 6 7 11.450777053833008 4.007607936859131
themselves 29 7 10 2.4927759170532227 3.7341558933258057
. 29 8 1 5.983445167541504 0.8563520908355713
The 30 0 3 2.306039810180664 3.3416643142700195
girl 30 1 4 8.970712661743164 7.817210674285889
said 30 2 4 6.183923721313477 5.320638656616211
that 30 3 4 1.2697219848632812 3.0355706214904785
the 30 4 3 2.375685691833496 3.6735928058624268
mothers 30 5 7 8.593162536621094 7.440415382385254
devoted 30 6 7 11.021666526794434 4.431800842285156
themselves 30 7 10 2.5458717346191406 3.602437973022461
. 30 8 1 5.568338394165039 0.8516640663146973
The 31 0 3 2.306039810180664 3.3416643142700195
mother 31 1 6 8.625633239746094 7.817210674285889
said 31 2 4 6.045729637145996 4.490671157836914
that 31 3 4 1.2146806716918945 2.9946889877319336
the 31 4 3 2.285585403442383 3.696439027786255
girls 31 5 5 6.0965728759765625 7.409945487976074
devoted 31 6 7 11.43364143371582 4.023122787475586
themselves 31 7 10 2.8026981353759766 3.6890029907226562
. 31 8 1 6.01732063293457 0.8063562512397766
The 32 0 3 2.306039810180664 3.3416643142700195
boys 32 1 4 8.241280555725098 7.817210674285889
said 32 2 4 6.912331581115723 4.65129280090332
that 32 3 4 0.9207048416137695 3.0403780937194824
the 32 4 3 1.7534189224243164 4.52508020401001
father 32 5 6 7.279091835021973 7.5746564865112305
devoted 32 6 7 11.31486701965332 4.063014030456543
themselves 32 7 10 4.12917423248291 3.6430463790893555
. 32 8 1 5.330336570739746 1.0040932893753052
The 33 0 3 2.306039810180664 3.3416643142700195
fathers 33 1 7 12.180408477783203 7.817210674285889
said 33 2 4 6.7867631912231445 4.553546905517578
that 33 3 4 1.1269474029541016 3.2163846492767334
the 33 4 3 1.7008953094482422 4.414271831512451
boy 33 5 3 5.711881637573242 7.562509536743164
devoted 33 6 7 11.13288402557373 3.9839189052581787
themselves 33 7 10 5.319332122802734 3.6562490463256836
. 33 8 1 5.442113876342773 1.134110450744629
The 34 0 3 2.306039810180664 3.3416643142700195
girls 34 1 5 8.388166427612305 7.817210674285889
said 34 2 4 7.102930068969727 4.68627405166626
that 34 3 4 0.9855031967163086 3.1688714027404785
the 34 4 3 1.751542091369629 4.50934362411499
mother 34 5 6 6.956374168395996 7.534027099609375
devoted 34 6 7 11.852972984313965 4.3361101150512695
themselves 34 7 10 4.35185432434082 3.436418294906616
. 34 8 1 5.712766647338867 0.8903130292892456
The 35 0 3 2.306039810180664 3.3416643142700195
mothers 35 1 7 11.337051391601562 7.817210674285889
said 35 2 4 7.158851623535156 4.715195655822754
that 35 3 4 1.1543540954589844 3.2807698249816895
the 35 4 3 1.8170394897460938 4.20098876953125
girl 35 5 4 5.880519866943359 7.487113952636719
devoted 35 6 7 11.550168991088867 4.159090995788574
themselves 35 7 10 5.065893173217773 3.537417411804199
. 35 8 1 4.869933128356934 1.4970910549163818
The 36 0 3 2.306039810180664 3.3416643142700195
boys 36 1 4 8.241280555725098 7.817210674285889
said 36 2 4 6.912331581115723 4.65129280090332
that 36 3 4 0.9207048416137695 3.0403780937194824
the 36 4 3 1.7534189224243164 4.52508020401001
fathers 36 5 7 9.184423446655273 7.5746564865112305
considered 36 6 10 7.0129241943359375 4.31571102142334
themselves 36 7 10 3.2192697525024414 4.86211633682251
. 36 8 1 5.736957550048828 4.9418230056762695
The 37 0 3 2.306039810180664 3.3416643142700195
fathers 37 1 7 12.180408477783203 7.817210674285889
said 37 2 4 6.7867631912231445 4.553546905517578
that 37 3 4 1.1269474029541016 3.2163846492767334
the 37 4 3 1.7008953094482422 4.414271831512451
boys 37 5 4 5.898387432098389 7.562509536743164
considered 37 6 10 7.523136138916016 3.931149959564209
themselves 37 7 10 3.312664031982422 5.132575988769531
. 37 8 1 5.670271873474121 5.152179718017578
The 38 0 3 2.306039810180664 3.3416643142700195
girls 38 1 5 8.388166427612305 7.817210674285889
said 38 2 4 7.102930068969727 4.68627405166626
that 38 3 4 0.9855031967163086 3.1688714027404785
the 38 4 3 1.751542091369629 4.50934362411499
mothers 38 5 7 8.64028549194336 7.534027099609375
considered 38 6 10 7.184675216674805 4.4043731689453125
themselves 38 7 10 3.4679250717163086 5.011374473571777
. 38 8 1 5.835287094116211 5.208829879760742
The 39 0 3 2.306039810180664 3.3416643142700195
mothers 39 1 7 11.337051391601562 7.817210674285889
said 39 2 4 7.158851623535156 4.715195655822754
that 39 3 4 1.1543540954589844 3.2807698249816895
the 39 4 3 1.8170394897460938 4.20098876953125
girls 39 5 5 5.435601234436035 7.487113952636719
considered 39 6 10 7.747104644775391 3.810305595397949
themselves 39 7 10 3.211733818054199 5.244134902954102
. 39 8 1 5.379088401794434 5.271590709686279
The 40 0 3 2.306039810180664 3.3416643142700195
boy 40 1 3 8.590314865112305 7.817210674285889
said 40 2 4 5.929207801818848 5.132258415222168
that 40 3 4 1.309244155883789 2.9838294982910156
the 40 4 3 2.285243034362793 3.7825753688812256
fathers 40 5 7 9.626632690429688 7.53763484954834
considered 40 6 10 7.079824447631836 4.3675923347473145
themselves 40 7 10 3.7453317642211914 4.485992431640625
. 40 8 1 5.390749931335449 4.859165668487549
The 41 0 3 2.306039810180664 3.3416643142700195
father 41 1 6 8.697731018066406 7.817210674285889
said 41 2 4 5.555815696716309 3.897420883178711
that 41 3 4 1.200448989868164 3.0418126583099365
the 41 4 3 2.0761852264404297 3.8001110553741455
boys 41 5 4 6.854761600494385 7.521346092224121
considered 41 6 10 7.465723037719727 4.007607936859131
themselves 41 7 10 3.601633071899414 4.918621063232422
. 41 8 1 5.263914108276367 5.125933647155762
The 42 0 3 2.306039810180664 3.3416643142700195
girl 42 1 4 8.970712661743164 7.817210674285889
said 42 2 4 6.183923721313477 5.320638656616211
that 42 3 4 1.2697219848632812 3.0355706214904785
the 42 4 3 2.375685691833496 3.6735928058624268
mothers 42 5 7 8.593162536621094 7.440415382385254
considered 42 6 10 7.404000282287598 4.431800842285156
themselves 42 7 10 4.302813529968262 4.607451438903809
. 42 8 1 5.011369705200195 5.212920665740967
The 43 0 3 2.306039810180664 3.3416643142700195
mother 43 1 6 8.625633239746094 7.817210674285889
said 43 2 4 6.045729637145996 4.490671157836914
that 43 3 4 1.2146806716918945 2.9946889877319336
the 43 4 3 2.285585403442383 3.696439027786255
girls 43 5 5 6.0965728759765625 7.409945487976074
considered 43 6 10 7.6505327224731445 4.023122787475586
themselves 43 7 10 3.6033926010131836 4.932417869567871
. 43 8 1 5.463747024536133 5.363320350646973
The 44 0 3 2.306039810180664 3.3416643142700195
boys 44 1 4 8.241280555725098 7.817210674285889
said 44 2 4 6.912331581115723 4.65129280090332
that 44 3 4 0.9207048416137695 3.0403780937194824
the 44 4 3 1.7534189224243164 4.52508020401001
father 44 5 6 7.279091835021973 7.5746564865112305
considered 44 6 10 7.721521377563477 4.063014030456543
themselves 44 7 10 5.129712104797363 4.5398430824279785
. 44 8 1 5.251946449279785 4.727105140686035
The 45 0 3 2.306039810180664 3.3416643142700195
fathers 45 1 7 12.180408477783203 7.817210674285889
said 45 2 4 6.7867631912231445 4.553546905517578
that 45 3 4 1.1269474029541016 3.2163846492767334
the 45 4 3 1.7008953094482422 4.414271831512451
boy 45 5 3 5.711881637573242 7.562509536743164
considered 45 6 10 7.772377014160156 3.9839189052581787
themselves 45 7 10 6.145224571228027 4.640768527984619
. 45 8 1 5.680619239807129 4.930454254150391
The 46 0 3 2.306039810180664 3.3416643142700195
girls 46 1 5 8.388166427612305 7.817210674285889
said 46 2 4 7.102930068969727 4.68627405166626
that 46 3 4 0.9855031967163086 3.1688714027404785
the 46 4 3 1.751542091369629 4.50934362411499
mother 46 5 6 6.956374168395996 7.534027099609375
considered 46 6 10 7.782500267028809 4.3361101150512695
themselves 46 7 10 5.413679122924805 4.47239351272583
. 46 8 1 5.322487831115723 4.754158020019531
The 47 0 3 2.306039810180664 3.3416643142700195
mothers 47 1 7 11.337051391601562 7.817210674285889
said 47 2 4 7.158851623535156 4.715195655822754
that 47 3 4 1.1543540954589844 3.2807698249816895
the 47 4 3 1.8170394897460938 4.20098876953125
girl 47 5 4 5.880519866943359 7.487113952636719
considered 47 6 10 7.931488037109375 4.159090995788574
themselves 47 7 10 6.025297164916992 4.494454860687256
. 47 8 1 5.130401611328125 5.059202194213867
The 48 0 3 2.306039810180664 3.3416643142700195
boys 48 1 4 8.241280555725098 7.817210674285889
said 48 2 4 6.912331581115723 4.65129280090332
that 48 3 4 0.9207048416137695 3.0403780937194824
the 48 4 3 1.7534189224243164 4.52508020401001
fathers 48 5 7 9.184423446655273 7.5746564865112305
identified 48 6 10 9.074968338012695 4.31571102142334
themselves 48 7 10 2.247756004333496 4.566025733947754
. 48 8 1 5.043769836425781 1.1636725664138794
The 49 0 3 2.306039810180664 3.3416643142700195
fathers 49 1 7 12.180408477783203 7.817210674285889
said 49 2 4 6.7867631912231445 4.553546905517578
that 49 3 4 1.1269474029541016 3.2163846492767334
the 49 4 3 1.7008953094482422 4.414271831512451
boys 49 5 4 5.898387432098389 7.562509536743164
identified 49 6 10 9.833623886108398 3.931149959564209
themselves 49 7 10 2.222165107727051 4.601609706878662
. 49 8 1 4.903225898742676 1.3144903182983398
The 50 0 3 2.306039810180664 3.3416643142700195
girls 50 1 5 8.388166427612305 7.817210674285889
said 50 2 4 7.102930068969727 4.68627405166626
that 50 3 4 0.9855031967163086 3.1688714027404785
the 50 4 3 1.751542091369629 4.50934362411499
mothers 50 5 7 8.64028549194336 7.534027099609375
identified 50 6 10 8.920658111572266 4.4043731689453125
themselves 50 7 10 2.3453264236450195 4.4841084480285645
. 50 8 1 4.960351943969727 1.5626717805862427
The 51 0 3 2.306039810180664 3.3416643142700195
mothers 51 1 7 11.337051391601562 7.817210674285889
said 51 2 4 7.158851623535156 4.715195655822754
that 51 3 4 1.1543540954589844 3.2807698249816895
the 51 4 3 1.8170394897460938 4.20098876953125
girls 51 5 5 5.435601234436035 7.487113952636719
identified 51 6 10 9.727227210998535 3.810305595397949
themselves 51 7 10 2.074247360229492 4.623432159423828
. 51 8 1 4.643535614013672 1.4328041076660156
The 52 0 3 2.306039810180664 3.3416643142700195
boy 52 1 3 8.590314865112305 7.817210674285889
said 52 2 4 5.929207801818848 5.132258415222168
that 52 3 4 1.309244155883789 2.9838294982910156
the 52 4 3 2.285243034362793 3.7825753688812256
fathers 52 5 7 9.626632690429688 7.53763484954834
identified 52 6 10 9.401304244995117 4.3675923347473145
themselves 52 7 10 3.027830123901367 4.429866790771484
. 52 8 1 4.898746490478516 1.203303575515747
The 53 0 3 2.306039810180664 3.3416643142700195
father 53 1 6 8.697731018066406 7.817210674285889
said 53 2 4 5.555815696716309 3.897420883178711
that 53 3 4 1.200448989868164 3.0418126583099365
the 53 4 3 2.0761852264404297 3.8001110553741455
boys 53 5 4 6.854761600494385 7.521346092224121
identified 53 6 10 10.00262451171875 4.007607936859131
themselves 53 7 10 2.722874641418457 4.59461784362793
. 53 8 1 4.65294075012207 1.3933367729187012
The 54 0 3 2.306039810180664 3.3416643142700195
girl 54 1 4 8.970712661743164 7.817210674285889
said 54 2 4 6.183923721313477 5.320638656616211
that 54 3 4 1.2697219848632812 3.0355706214904785
the 54 4 3 2.375685691833496 3.6735928058624268
mothers 54 5 7 8.593162536621094 7.440415382385254
identified 54 6 10 8.958953857421875 4.431800842285156
themselves 54 7 10 3.1152400970458984 4.5846452713012695
. 54 8 1 4.407835960388184 1.726367473602295
The 55 0 3 2.306039810180664 3.3416643142700195
mother 55 1 6 8.625633239746094 7.817210674285889
said 55 2 4 6.045729637145996 4.490671157836914
that 55 3 4 1.2146806716918945 2.9946889877319336
the 55 4 3 2.285585403442383 3.696439027786255
girls 55 5 5 6.0965728759765625 7.409945487976074
identified 55 6 10 9.998727798461914 4.023122787475586
themselves 55 7 10 2.7616968154907227 4.643959045410156
. 55 8 1 4.6146697998046875 1.4296445846557617
The 56 0 3 2.306039810180664 3.3416643142700195
boys 56 1 4 8.241280555725098 7.817210674285889
said 56 2 4 6.912331581115723 4.65129280090332
that 56 3 4 0.9207048416137695 3.0403780937194824
the 56 4 3 1.7534189224243164 4.52508020401001
father 56 5 6 7.279091835021973 7.5746564865112305
identified 56 6 10 10.054585456848145 4.063014030456543
themselves 56 7 10 4.495148658752441 4.504733562469482
. 56 8 1 4.641951560974121 1.450246810913086
The 57 0 3 2.306039810180664 3.3416643142700195
fathers 57 1 7 12.180408477783203 7.817210674285889
said 57 2 4 6.7867631912231445 4.553546905517578
that 57 3 4 1.1269474029541016 3.2163846492767334
the 57 4 3 1.7008953094482422 4.414271831512451
boy 57 5 3 5.711881637573242 7.562509536743164
identified 57 6 10 9.632104873657227 3.9839189052581787
themselves 57 7 10 5.249222755432129 4.40250825881958
. 57 8 1 4.887746810913086 1.3379852771759033
The 58 0 3 2.306039810180664 3.3416643142700195
girls 58 1 5 8.388166427612305 7.817210674285889
said 58 2 4 7.102930068969727 4.68627405166626
that 58 3 4 0.9855031967163086 3.1688714027404785
the 58 4 3 1.751542091369629 4.50934362411499
mother 58 5 6 6.956374168395996 7.534027099609375
identified 58 6 10 10.191295623779297 4.3361101150512695
themselves 58 7 10 4.71088981628418 4.372549057006836
. 58 8 1 5.020469665527344 1.2536944150924683
The 59 0 3 2.306039810180664 3.3416643142700195
mothers 59 1 7 11.337051391601562 7.817210674285889
said 59 2 4 7.158851623535156 4.715195655822754
that 59 3 4 1.1543540954589844 3.2807698249816895
the 59 4 3 1.8170394897460938 4.20098876953125
girl 59 5 4 5.880519866943359 7.487113952636719
identified 59 6 10 9.478904724121094 4.159090995788574
themselves 59 7 10 5.11610221862793 4.360055446624756
. 59 8 1 4.561186790466309 1.4539909362792969
The 60 0 3 2.306039810180664 3.3416643142700195
boys 60 1 4 8.241280555725098 7.817210674285889
said 60 2 4 6.912331581115723 4.65129280090332
that 60 3 4 0.9207048416137695 3.0403780937194824
the 60 4 3 1.7534189224243164 4.52508020401001
fathers 60 5 7 9.184423446655273 7.5746564865112305
made 60 6 4 6.0952911376953125 4.31571102142334
themselves 60 7 10 5.971439361572266 5.046629905700684
. 60 8 1 5.133416175842285 6.104569911956787
The 61 0 3 2.306039810180664 3.3416643142700195
fathers 61 1 7 12.180408477783203 7.817210674285889
said 61 2 4 6.7867631912231445 4.553546905517578
that 61 3 4 1.1269474029541016 3.2163846492767334
