word sentid sentpos wlen surp entropy
author 9 1 6 7.728640556335449 7.817210674285889
that 9 2 4 6.982072830200195 4.766490459442139
the 9 3 3 2.5272092819213867 6.478227138519287
mechanics 9 4 9 11.22155475616455 7.794173240661621
liked 9 5 5 10.861902236938477 2.7538180351257324
hurt 9 6 4 14.851333618164062 4.195837497711182
themselves 9 7 10 6.655928611755371 4.719118595123291
. 9 8 1 1.6454334259033203 3.111997604370117
The 10 0 3 2.306039810180664 3.3416643142700195
banker 10 1 6 11.533583641052246 7.817210674285889
that 10 2 4 6.939216613769531 5.451910018920898
the 10 3 3 3.2662057876586914 6.195074558258057
authors 10 4 7 7.9192214012146 7.618400573730469
liked 10 5 5 6.510406494140625 5.39314079284668
hurt 10 6 4 14.28968620300293 3.4307589530944824
themselves 10 7 10 7.125828742980957 4.7565717697143555
. 10 8 1 1.8190584182739258 3.308412790298462
The 11 0 3 2.306039810180664 3.3416643142700195
author 11 1 6 7.728640556335449 7.817210674285889
that 11 2 4 6.982072830200195 4.766490459442139
the 11 3 3 2.5272092819213867 6.478227138519287
bankers 11 4 7 11.303884506225586 7.794173240661621
liked 11 5 5 7.020981788635254 4.9556097984313965
hurt 11 6 4 14.401140213012695 3.7025229930877686
themselves 11 7 10 6.6227006912231445 4.553851127624512
. 11 8 1 1.5512332916259766 3.058063507080078
The 12 0 3 2.306039810180664 3.3416643142700195
mechanics 12 1 9 10.808030128479004 7.817210674285889
that 12 2 4 4.755199432373047 3.304558753967285
the 12 3 3 2.664923667907715 6.831216812133789
authors 12 4 7 7.131267547607422 8.042903900146484
liked 12 5 5 7.430957794189453 5.210790634155273
injured 12 6 7 15.761855125427246 3.616021156311035
themselves 12 7 10 6.057633399963379 4.568065643310547
. 12 8 1 1.766702651977539 3.6141180992126465
The 13 0 3 2.306039810180664 3.3416643142700195
authors 13 1 7 8.023263931274414 7.817210674285889
that 13 2 4 5.69645881652832 5.306082248687744
the 13 3 3 3.0618600845336914 6.626142501831055
mechanics 13 4 9 10.434385299682617 7.815946578979492
liked 13 5 5 11.184310913085938 2.3443078994750977
injured 13 6 7 16.00137710571289 4.299158096313477
themselves 13 7 10 5.970550537109375 5.352679252624512
. 13 8 1 1.6831302642822266 3.1623923778533936
The 14 0 3 2.306039810180664 3.3416643142700195
bankers 14 1 7 11.87026596069336 7.817210674285889
that 14 2 4 5.172647476196289 5.360554218292236
the 14 3 3 2.798100471496582 6.285181999206543
authors 14 4 7 7.890336990356445 7.567193508148193
liked 14 5 5 6.896756172180176 5.015133857727051
injured 14 6 7 15.316773414611816 3.6912765502929688
themselves 14 7 10 6.127988815307617 4.604397296905518
. 14 8 1 1.867431640625 3.56955623626709
The 15 0 3 2.306039810180664 3.3416643142700195
authors 15 1 7 8.023263931274414 7.817210674285889
that 15 2 4 5.69645881652832 5.306082248687744
the 15 3 3 3.0618600845336914 6.626142501831055
bankers 15 4 7 11.02866268157959 7.815946578979492
liked 15 5 5 6.793084144592285 4.926299095153809
injured 15 6 7 14.6965913772583 3.699591636657715
themselves 15 7 10 5.957849502563477 4.999772071838379
. 15 8 1 1.8979835510253906 3.3276238441467285
The 16 0 3 2.306039810180664 3.3416643142700195
mechanics 16 1 9 10.808030128479004 7.817210674285889
that 16 2 4 4.755199432373047 3.304558753967285
the 16 3 3 2.664923667907715 6.831216812133789
author 16 4 6 6.633945465087891 8.042903900146484
liked 16 5 5 7.327563285827637 5.218968868255615
injured 16 6 7 15.957962036132812 3.572976589202881
themselves 16 7 10 8.152368545532227 4.427692413330078
. 16 8 1 1.7508201599121094 3.654210090637207
The 17 0 3 2.306039810180664 3.3416643142700195
authors 17 1 7 8.023263931274414 7.817210674285889
that 17 2 4 5.69645881652832 5.306082248687744
the 17 3 3 3.0618600845336914 6.626142501831055
mechanic 17 4 8 12.738800048828125 7.815946578979492
liked 17 5 5 7.363816261291504 5.084046840667725
injured 17 6 7 12.95121955871582 3.7919397354125977
themselves 17 7 10 8.063224792480469 4.480948448181152
. 17 8 1 1.7638797760009766 3.2013556957244873
The 18 0 3 2.306039810180664 3.3416643142700195
bankers 18 1 7 11.87026596069336 7.817210674285889
that 18 2 4 5.172647476196289 5.360554218292236
the 18 3 3 2.798100471496582 6.285181999206543
author 18 4 6 7.918493270874023 7.567193508148193
liked 18 5 5 6.85097599029541 4.817456245422363
injured 18 6 7 15.829489707946777 3.5955138206481934
themselves 18 7 10 7.647130966186523 4.45629358291626
. 18 8 1 2.037647247314453 3.6094703674316406
The 19 0 3 2.306039810180664 3.3416643142700195
authors 19 1 7 8.023263931274414 7.817210674285889
that 19 2 4 5.69645881652832 5.306082248687744
the 19 3 3 3.0618600845336914 6.626142501831055
banker 19 4 6 11.120292663574219 7.815946578979492
liked 19 5 5 7.094514846801758 5.090475082397461
injured 19 6 7 13.459334373474121 3.8231759071350098
themselves 19 7 10 8.187834739685059 4.282837867736816
. 19 8 1 1.6731796264648438 3.1491079330444336
The 20 0 3 2.306039810180664 3.3416643142700195
mechanic 20 1 8 12.364774703979492 7.817210674285889
that 20 2 4 6.517258644104004 5.344597816467285
the 20 3 3 3.3700571060180664 6.347227573394775
authors 20 4 7 8.604165077209473 7.6348981857299805
liked 20 5 5 6.787619590759277 5.434446334838867
injured 20 6 7 14.731978416442871 3.359199047088623
themselves 20 7 10 6.327857971191406 4.120460510253906
. 20 8 1 1.9294986724853516 3.2564339637756348
The 21 0 3 2.306039810180664 3.3416643142700195
author 21 1 6 7.728640556335449 7.817210674285889
that 21 2 4 6.982072830200195 4.766490459442139
the 21 3 3 2.5272092819213867 6.478227138519287
mechanics 21 4 9 11.22155475616455 7.794173240661621
liked 21 5 5 10.861902236938477 2.7538180351257324
injured 21 6 7 15.757452011108398 4.195837497711182
themselves 21 7 10 6.394972801208496 5.374176025390625
. 21 8 1 1.5997982025146484 3.13502836227417
The 22 0 3 2.306039810180664 3.3416643142700195
banker 22 1 6 11.533583641052246 7.817210674285889
that 22 2 4 6.939216613769531 5.451910018920898
the 22 3 3 3.2662057876586914 6.195074558258057
authors 22 4 7 7.9192214012146 7.618400573730469
liked 22 5 5 6.510406494140625 5.39314079284668
injured 22 6 7 15.501628875732422 3.4307589530944824
themselves 22 7 10 6.506647109985352 4.2037034034729
. 22 8 1 1.8393440246582031 3.215317726135254
The 23 0 3 2.306039810180664 3.3416643142700195
author 23 1 6 7.728640556335449 7.817210674285889
that 23 2 4 6.982072830200195 4.766490459442139
the 23 3 3 2.5272092819213867 6.478227138519287
bankers 23 4 7 11.303884506225586 7.794173240661621
liked 23 5 5 7.020981788635254 4.9556097984313965
injured 23 6 7 14.595544815063477 3.7025229930877686
themselves 23 7 10 6.390537261962891 4.8728156089782715
. 23 8 1 1.6256999969482422 3.145550012588501
The 24 0 3 2.306039810180664 3.3416643142700195
mechanics 24 1 9 10.808030128479004 7.817210674285889
that 24 2 4 4.755199432373047 3.304558753967285
the 24 3 3 2.664923667907715 6.831216812133789
authors 24 4 7 7.131267547607422 8.042903900146484
liked 24 5 5 7.430957794189453 5.210790634155273
congratulated 24 6 13 16.691307067871094 3.616021156311035
themselves 24 7 10 6.330636024475098 4.6947150230407715
. 24 8 1 2.2639503479003906 3.5320987701416016
The 25 0 3 2.306039810180664 3.3416643142700195
authors 25 1 7 8.023263931274414 7.817210674285889
that 25 2 4 5.69645881652832 5.306082248687744
the 25 3 3 3.0618600845336914 6.626142501831055
mechanics 25 4 9 10.434385299682617 7.815946578979492
liked 25 5 5 11.184310913085938 2.3443078994750977
congratulated 25 6 13 17.314184188842773 4.299158096313477
themselves 25 7 10 6.862714767456055 4.763433456420898
. 25 8 1 2.2179641723632812 2.942821502685547
The 26 0 3 2.306039810180664 3.3416643142700195
bankers 26 1 7 11.87026596069336 7.817210674285889
that 26 2 4 5.172647476196289 5.360554218292236
the 26 3 3 2.798100471496582 6.285181999206543
authors 26 4 7 7.890336990356445 7.567193508148193
liked 26 5 5 6.896756172180176 5.015133857727051
congratulated 26 6 13 16.803556442260742 3.6912765502929688
themselves 26 7 10 6.34071159362793 4.77482271194458
. 26 8 1 2.4506845474243164 3.5121216773986816
The 27 0 3 2.306039810180664 3.3416643142700195
authors 27 1 7 8.023263931274414 7.817210674285889
that 27 2 4 5.69645881652832 5.306082248687744
the 27 3 3 3.0618600845336914 6.626142501831055
bankers 27 4 7 11.02866268157959 7.815946578979492
liked 27 5 5 6.793084144592285 4.926299095153809
congratulated 27 6 13 17.034679412841797 3.699591636657715
themselves 27 7 10 6.31797981262207 4.499979019165039
. 27 8 1 2.4822216033935547 3.0119528770446777
The 28 0 3 2.306039810180664 3.3416643142700195
mechanics 28 1 9 10.808030128479004 7.817210674285889
that 28 2 4 4.755199432373047 3.304558753967285
the 28 3 3 2.664923667907715 6.831216812133789
author 28 4 6 6.633945465087891 8.042903900146484
liked 28 5 5 7.327563285827637 5.218968868255615
congratulated 28 6 13 16.909788131713867 3.572976589202881
themselves 28 7 10 7.9785871505737305 4.469338417053223
. 28 8 1 2.4231433868408203 3.494245767593384
The 29 0 3 2.306039810180664 3.3416643142700195
authors 29 1 7 8.023263931274414 7.817210674285889
that 29 2 4 5.69645881652832 5.306082248687744
the 29 3 3 3.0618600845336914 6.626142501831055
mechanic 29 4 8 12.738800048828125 7.815946578979492
liked 29 5 5 7.363816261291504 5.084046840667725
congratulated 29 6 13 17.682025909423828 3.7919397354125977
themselves 29 7 10 8.241032600402832 4.515624523162842
. 29 8 1 2.3329296112060547 2.9924991130828857
The 30 0 3 2.306039810180664 3.3416643142700195
bankers 30 1 7 11.87026596069336 7.817210674285889
that 30 2 4 5.172647476196289 5.360554218292236
the 30 3 3 2.798100471496582 6.285181999206543
author 30 4 6 7.918493270874023 7.567193508148193
liked 30 5 5 6.85097599029541 4.817456245422363
congratulated 30 6 13 17.05921745300293 3.5955138206481934
themselves 30 7 10 7.36616325378418 4.622128486633301
. 30 8 1 2.5834665298461914 3.5079398155212402
The 31 0 3 2.306039810180664 3.3416643142700195
authors 31 1 7 8.023263931274414 7.817210674285889
that 31 2 4 5.69645881652832 5.306082248687744
the 31 3 3 3.0618600845336914 6.626142501831055
banker 31 4 6 11.120292663574219 7.815946578979492
liked 31 5 5 7.094514846801758 5.090475082397461
congratulated 31 6 13 17.167339324951172 3.8231759071350098
themselves 31 7 10 8.132553100585938 4.4109673500061035
. 31 8 1 2.3411312103271484 2.8953490257263184
The 32 0 3 2.306039810180664 3.3416643142700195
mechanic 32 1 8 12.364774703979492 7.817210674285889
that 32 2 4 6.517258644104004 5.344597816467285
the 32 3 3 3.3700571060180664 6.347227573394775
authors 32 4 7 8.604165077209473 7.6348981857299805
liked 32 5 5 6.787619590759277 5.434446334838867
congratulated 32 6 13 17.217187881469727 3.359199047088623
themselves 32 7 10 6.591065406799316 4.429779052734375
. 32 8 1 2.4386653900146484 3.3161497116088867
The 33 0 3 2.306039810180664 3.3416643142700195
author 33 1 6 7.728640556335449 7.817210674285889
that 33 2 4 6.982072830200195 4.766490459442139
the 33 3 3 2.5272092819213867 6.478227138519287
mechanics 33 4 9 11.22155475616455 7.794173240661621
liked 33 5 5 10.861902236938477 2.7538180351257324
congratulated 33 6 13 17.54076385498047 4.195837497711182
themselves 33 7 10 7.137933731079102 4.715676307678223
. 33 8 1 2.161945343017578 2.9572806358337402
The 34 0 3 2.306039810180664 3.3416643142700195
banker 34 1 6 11.533583641052246 7.817210674285889
that 34 2 4 6.939216613769531 5.451910018920898
the 34 3 3 3.2662057876586914 6.195074558258057
authors 34 4 7 7.9192214012146 7.618400573730469
liked 34 5 5 6.510406494140625 5.39314079284668
congratulated 34 6 13 17.083335876464844 3.4307589530944824
themselves 34 7 10 6.5866546630859375 4.631756782531738
. 34 8 1 2.3052825927734375 3.275118350982666
The 35 0 3 2.306039810180664 3.3416643142700195
author 35 1 6 7.728640556335449 7.817210674285889
that 35 2 4 6.982072830200195 4.766490459442139
the 35 3 3 2.5272092819213867 6.478227138519287
bankers 35 4 7 11.303884506225586 7.794173240661621
liked 35 5 5 7.020981788635254 4.9556097984313965
congratulated 35 6 13 17.273422241210938 3.7025229930877686
themselves 35 7 10 6.553681373596191 4.402288436889648
. 35 8 1 2.255258560180664 2.919203758239746
The 36 0 3 2.306039810180664 3.3416643142700195
mechanics 36 1 9 10.808030128479004 7.817210674285889
that 36 2 4 4.755199432373047 3.304558753967285
the 36 3 3 2.664923667907715 6.831216812133789
authors 36 4 7 7.131267547607422 8.042903900146484
liked 36 5 5 7.430957794189453 5.210790634155273
embarrassed 36 6 11 15.727677345275879 3.616021156311035
themselves 36 7 10 8.766292572021484 4.148989677429199
. 36 8 1 1.8654518127441406 3.38706636428833
The 37 0 3 2.306039810180664 3.3416643142700195
authors 37 1 7 8.023263931274414 7.817210674285889
that 37 2 4 5.69645881652832 5.306082248687744
the 37 3 3 3.0618600845336914 6.626142501831055
mechanics 37 4 9 10.434385299682617 7.815946578979492
liked 37 5 5 11.184310913085938 2.3443078994750977
embarrassed 37 6 11 15.740144729614258 4.299158096313477
themselves 37 7 10 8.469499588012695 4.4298858642578125
. 37 8 1 1.8319263458251953 2.887415647506714
The 38 0 3 2.306039810180664 3.3416643142700195
bankers 38 1 7 11.87026596069336 7.817210674285889
that 38 2 4 5.172647476196289 5.360554218292236
the 38 3 3 2.798100471496582 6.285181999206543
authors 38 4 7 7.890336990356445 7.567193508148193
liked 38 5 5 6.896756172180176 5.015133857727051
embarrassed 38 6 11 15.162182807922363 3.6912765502929688
themselves 38 7 10 8.648557662963867 4.272945880889893
. 38 8 1 2.107593536376953 3.459774971008301
The 39 0 3 2.306039810180664 3.3416643142700195
authors 39 1 7 8.023263931274414 7.817210674285889
that 39 2 4 5.69645881652832 5.306082248687744
the 39 3 3 3.0618600845336914 6.626142501831055
bankers 39 4 7 11.02866268157959 7.815946578979492
liked 39 5 5 6.793084144592285 4.926299095153809
embarrassed 39 6 11 14.43758773803711 3.699591636657715
themselves 39 7 10 8.024341583251953 4.37777042388916
. 39 8 1 2.031698226928711 3.159055709838867
The 40 0 3 2.306039810180664 3.3416643142700195
mechanics 40 1 9 10.808030128479004 7.817210674285889
that 40 2 4 4.755199432373047 3.304558753967285
the 40 3 3 2.664923667907715 6.831216812133789
author 40 4 6 6.633945465087891 8.042903900146484
liked 40 5 5 7.327563285827637 5.218968868255615
embarrassed 40 6 11 15.822089195251465 3.572976589202881
themselves 40 7 10 9.602018356323242 4.189752578735352
. 40 8 1 1.9851436614990234 3.354794979095459
The 41 0 3 2.306039810180664 3.3416643142700195
authors 41 1 7 8.023263931274414 7.817210674285889
that 41 2 4 5.69645881652832 5.306082248687744
the 41 3 3 3.0618600845336914 6.626142501831055
mechanic 41 4 8 12.738800048828125 7.815946578979492
liked 41 5 5 7.363816261291504 5.084046840667725
embarrassed 41 6 11 15.072064399719238 3.7919397354125977
themselves 41 7 10 9.698554992675781 4.345603942871094
. 41 8 1 2.0967369079589844 3.2337899208068848
The 42 0 3 2.306039810180664 3.3416643142700195
bankers 42 1 7 11.87026596069336 7.817210674285889
that 42 2 4 5.172647476196289 5.360554218292236
the 42 3 3 2.798100471496582 6.285181999206543
author 42 4 6 7.918493270874023 7.567193508148193
liked 42 5 5 6.85097599029541 4.817456245422363
embarrassed 42 6 11 15.03037166595459 3.5955138206481934
themselves 42 7 10 9.237192153930664 4.325262069702148
. 42 8 1 2.2352828979492188 3.3947267532348633
The 43 0 3 2.306039810180664 3.3416643142700195
authors 43 1 7 8.023263931274414 7.817210674285889
that 43 2 4 5.69645881652832 5.306082248687744
the 43 3 3 3.0618600845336914 6.626142501831055
banker 43 4 6 11.120292663574219 7.815946578979492
liked 43 5 5 7.094514846801758 5.090475082397461
embarrassed 43 6 11 14.873510360717773 3.8231759071350098
themselves 43 7 10 9.449872970581055 4.438993453979492
. 43 8 1 2.0184669494628906 3.049527168273926
The 44 0 3 2.306039810180664 3.3416643142700195
mechanic 44 1 8 12.364774703979492 7.817210674285889
that 44 2 4 6.517258644104004 5.344597816467285
the 44 3 3 3.3700571060180664 6.347227573394775
authors 44 4 7 8.604165077209473 7.6348981857299805
liked 44 5 5 6.787619590759277 5.434446334838867
embarrassed 44 6 11 15.765629768371582 3.359199047088623
themselves 44 7 10 9.36899185180664 3.9533095359802246
. 44 8 1 2.185575485229492 3.1983144283294678
The 45 0 3 2.306039810180664 3.3416643142700195
author 45 1 6 7.728640556335449 7.817210674285889
that 45 2 4 6.982072830200195 4.766490459442139
the 45 3 3 2.5272092819213867 6.478227138519287
mechanics 45 4 9 11.22155475616455 7.794173240661621
liked 45 5 5 10.861902236938477 2.7538180351257324
embarrassed 45 6 11 15.575421333312988 4.195837497711182
themselves 45 7 10 8.649826049804688 4.476229190826416
. 45 8 1 1.795724868774414 2.854936361312866
The 46 0 3 2.306039810180664 3.3416643142700195
banker 46 1 6 11.533583641052246 7.817210674285889
that 46 2 4 6.939216613769531 5.451910018920898
the 46 3 3 3.2662057876586914 6.195074558258057
authors 46 4 7 7.9192214012146 7.618400573730469
liked 46 5 5 6.510406494140625 5.39314079284668
embarrassed 46 6 11 15.382363319396973 3.4307589530944824
themselves 46 7 10 9.279034614562988 4.1085309982299805
. 46 8 1 2.1439552307128906 3.149465322494507
The 47 0 3 2.306039810180664 3.3416643142700195
author 47 1 6 7.728640556335449 7.817210674285889
that 47 2 4 6.982072830200195 4.766490459442139
the 47 3 3 2.5272092819213867 6.478227138519287
bankers 47 4 7 11.303884506225586 7.794173240661621
liked 47 5 5 7.020981788635254 4.9556097984313965
embarrassed 47 6 11 14.393396377563477 3.7025229930877686
themselves 47 7 10 8.291683197021484 4.350569725036621
. 47 8 1 1.9056034088134766 2.9659817218780518
The 48 0 3 2.306039810180664 3.3416643142700195
mechanics 48 1 9 10.808030128479004 7.817210674285889
that 48 2 4 4.755199432373047 3.304558753967285
the 48 3 3 2.664923667907715 6.831216812133789
authors 48 4 7 7.131267547607422 8.042903900146484
liked 48 5 5 7.430957794189453 5.210790634155273
disguised 48 6 9 15.521808624267578 3.616021156311035
themselves 48 7 10 4.443511009216309 3.3779985904693604
. 48 8 1 2.764828681945801 3.3241138458251953
The 49 0 3 2.306039810180664 3.3416643142700195
authors 49 1 7 8.023263931274414 7.817210674285889
that 49 2 4 5.69645881652832 5.306082248687744
the 49 3 3 3.0618600845336914 6.626142501831055
mechanics 49 4 9 10.434385299682617 7.815946578979492
liked 49 5 5 11.184310913085938 2.3443078994750977
disguised 49 6 9 15.210654258728027 4.299158096313477
themselves 49 7 10 4.304778099060059 3.9600448608398438
. 49 8 1 2.669748306274414 2.3255133628845215
The 50 0 3 2.306039810180664 3.3416643142700195
bankers 50 1 7 11.87026596069336 7.817210674285889
that 50 2 4 5.172647476196289 5.360554218292236
the 50 3 3 2.798100471496582 6.285181999206543
authors 50 4 7 7.890336990356445 7.567193508148193
liked 50 5 5 6.896756172180176 5.015133857727051
disguised 50 6 9 15.511027336120605 3.6912765502929688
themselves 50 7 10 4.696283340454102 3.3663113117218018
. 50 8 1 2.7419586181640625 3.312084436416626
The 51 0 3 2.306039810180664 3.3416643142700195
authors 51 1 7 8.023263931274414 7.817210674285889
that 51 2 4 5.69645881652832 5.306082248687744
the 51 3 3 3.0618600845336914 6.626142501831055
bankers 51 4 7 11.02866268157959 7.815946578979492
liked 51 5 5 6.793084144592285 4.926299095153809
disguised 51 6 9 15.132411003112793 3.699591636657715
themselves 51 7 10 3.357250213623047 4.271907806396484
. 51 8 1 2.881357192993164 2.693094491958618
The 52 0 3 2.306039810180664 3.3416643142700195
mechanics 52 1 9 10.808030128479004 7.817210674285889
that 52 2 4 4.755199432373047 3.304558753967285
the 52 3 3 2.664923667907715 6.831216812133789
author 52 4 6 6.633945465087891 8.042903900146484
liked 52 5 5 7.327563285827637 5.218968868255615
disguised 52 6 9 14.824427604675293 3.572976589202881
themselves 52 7 10 6.908134460449219 2.741537094116211
. 52 8 1 2.8925952911376953 3.251230239868164
The 53 0 3 2.306039810180664 3.3416643142700195
authors 53 1 7 8.023263931274414 7.817210674285889
that 53 2 4 5.69645881652832 5.306082248687744
the 53 3 3 3.0618600845336914 6.626142501831055
mechanic 53 4 8 12.738800048828125 7.815946578979492
liked 53 5 5 7.363816261291504 5.084046840667725
disguised 53 6 9 14.570911407470703 3.7919397354125977
themselves 53 7 10 5.276334762573242 3.6494529247283936
. 53 8 1 2.679983139038086 2.7703394889831543
The 54 0 3 2.306039810180664 3.3416643142700195
bankers 54 1 7 11.87026596069336 7.817210674285889
that 54 2 4 5.172647476196289 5.360554218292236
the 54 3 3 2.798100471496582 6.285181999206543
author 54 4 6 7.918493270874023 7.567193508148193
liked 54 5 5 6.85097599029541 4.817456245422363
disguised 54 6 9 14.637725830078125 3.5955138206481934
themselves 54 7 10 6.275275230407715 2.9434049129486084
. 54 8 1 2.9362525939941406 3.250034809112549
The 55 0 3 2.306039810180664 3.3416643142700195
authors 55 1 7 8.023263931274414 7.817210674285889
that 55 2 4 5.69645881652832 5.306082248687744
the 55 3 3 3.0618600845336914 6.626142501831055
banker 55 4 6 11.120292663574219 7.815946578979492
liked 55 5 5 7.094514846801758 5.090475082397461
disguised 55 6 9 15.324562072753906 3.8231759071350098
themselves 55 7 10 5.2068986892700195 3.5482523441314697
. 55 8 1 2.561553955078125 2.4707961082458496
The 56 0 3 2.306039810180664 3.3416643142700195
mechanic 56 1 8 12.364774703979492 7.817210674285889
that 56 2 4 6.517258644104004 5.344597816467285
the 56 3 3 3.3700571060180664 6.347227573394775
authors 56 4 7 8.604165077209473 7.6348981857299805
liked 56 5 5 6.787619590759277 5.434446334838867
disguised 56 6 9 15.348998069763184 3.359199047088623
themselves 56 7 10 4.616721153259277 3.199530601501465
. 56 8 1 2.958706855773926 3.1093461513519287
The 57 0 3 2.306039810180664 3.3416643142700195
author 57 1 6 7.728640556335449 7.817210674285889
that 57 2 4 6.982072830200195 4.766490459442139
the 57 3 3 2.5272092819213867 6.478227138519287
mechanics 57 4 9 11.22155475616455 7.794173240661621
liked 57 5 5 10.861902236938477 2.7538180351257324
disguised 57 6 9 14.875185012817383 4.195837497711182
themselves 57 7 10 4.4740190505981445 4.068901062011719
. 57 8 1 2.602933883666992 2.2598352432250977
The 58 0 3 2.306039810180664 3.3416643142700195
banker 58 1 6 11.533583641052246 7.817210674285889
that 58 2 4 6.939216613769531 5.451910018920898
the 58 3 3 3.2662057876586914 6.195074558258057
authors 58 4 7 7.9192214012146 7.618400573730469
liked 58 5 5 6.510406494140625 5.39314079284668
disguised 58 6 9 15.697502136230469 3.4307589530944824
themselves 58 7 10 4.875725746154785 3.299778461456299
. 58 8 1 2.617630958557129 3.1684861183166504
The 59 0 3 2.306039810180664 3.3416643142700195
author 59 1 6 7.728640556335449 7.817210674285889
that 59 2 4 6.982072830200195 4.766490459442139
the 59 3 3 2.5272092819213867 6.478227138519287
bankers 59 4 7 11.303884506225586 7.794173240661621
liked 59 5 5 7.020981788635254 4.9556097984313965
disguised 59 6 9 14.988920211791992 3.7025229930877686
themselves 59 7 10 3.404473304748535 4.30339241027832
. 59 8 1 2.6871910095214844 2.4771599769592285
The 60 0 3 2.306039810180664 3.3416643142700195
mechanics 60 1 9 10.808030128479004 7.817210674285889
that 60 2 4 4.755199432373047 3.304558753967285
the 60 3 3 2.664923667907715 6.831216812133789
authors 60 4 7 7.131267547607422 8.042903900146484
liked 60 5 5 7.430957794189453 5.210790634155273
hated 60 6 5 12.2791748046875 3.616021156311035
themselves 60 7 10 6.562191009521484 5.138815879821777
. 60 8 1 2.2289257049560547 3.7818264961242676
The 61 0 3 2.306039810180664 3.3416643142700195
