word sentid sentpos wlen surp entropy
fathers 9 1 7 12.180408477783203 7.817210674285889
that 9 2 4 5.831064224243164 4.553546905517578
the 9 3 3 2.9086532592773438 6.192134380340576
boy 9 4 3 5.386598587036133 7.674856185913086
liked 9 5 5 6.914521217346191 4.874082565307617
saw 9 6 3 8.834863662719727 3.4835402965545654
themselves 9 7 10 7.8796868324279785 4.592816352844238
. 9 8 1 3.3029098510742188 4.7817254066467285
The 10 0 3 2.306039810180664 3.3416643142700195
girls 10 1 5 8.388166427612305 7.817210674285889
that 10 2 4 6.8478803634643555 4.68627405166626
the 10 3 3 3.239687919616699 6.329714775085449
mother 10 4 6 6.928580284118652 7.732990264892578
liked 10 5 5 7.683484077453613 5.253157615661621
saw 10 6 3 8.88255500793457 3.525420904159546
themselves 10 7 10 7.794610977172852 4.33584451675415
. 10 8 1 2.611360549926758 4.930307388305664
The 11 0 3 2.306039810180664 3.3416643142700195
mothers 11 1 7 11.337051391601562 7.817210674285889
that 11 2 4 5.6948347091674805 4.715195655822754
the 11 3 3 3.5124645233154297 5.777543067932129
girl 11 4 4 5.603061676025391 7.255380630493164
liked 11 5 5 7.71207332611084 5.19072961807251
saw 11 6 3 8.928912162780762 3.6909842491149902
themselves 11 7 10 7.992902755737305 4.319693565368652
. 11 8 1 3.1110334396362305 4.7702226638793945
The 12 0 3 2.306039810180664 3.3416643142700195
boys 12 1 4 8.241280555725098 7.817210674285889
that 12 2 4 7.074023246765137 4.65129280090332
the 12 3 3 3.1424474716186523 6.321168422698975
fathers 12 4 7 8.545624732971191 7.768738269805908
liked 12 5 5 8.193253517150879 4.887079238891602
established 12 6 11 13.009052276611328 3.4490933418273926
themselves 12 7 10 3.021430015563965 4.956369400024414
. 12 8 1 2.086099624633789 3.989262580871582
The 13 0 3 2.306039810180664 3.3416643142700195
fathers 13 1 7 12.180408477783203 7.817210674285889
that 13 2 4 5.831064224243164 4.553546905517578
the 13 3 3 2.9086532592773438 6.192134380340576
boys 13 4 4 6.171581745147705 7.674856185913086
liked 13 5 5 7.434748649597168 4.6888532638549805
established 13 6 11 12.702746391296387 3.638115167617798
themselves 13 7 10 3.169588088989258 5.116093635559082
. 13 8 1 2.772937774658203 4.047222137451172
The 14 0 3 2.306039810180664 3.3416643142700195
girls 14 1 5 8.388166427612305 7.817210674285889
that 14 2 4 6.8478803634643555 4.68627405166626
the 14 3 3 3.239687919616699 6.329714775085449
mothers 14 4 7 8.771206855773926 7.732990264892578
liked 14 5 5 8.198674201965332 5.109769821166992
established 14 6 11 12.846446990966797 3.349775791168213
themselves 14 7 10 3.110304832458496 5.047170639038086
. 14 8 1 2.059056282043457 3.9324421882629395
The 15 0 3 2.306039810180664 3.3416643142700195
mothers 15 1 7 11.337051391601562 7.817210674285889
that 15 2 4 5.6948347091674805 4.715195655822754
the 15 3 3 3.5124645233154297 5.777543067932129
girls 15 4 5 4.99824333190918 7.255380630493164
liked 15 5 5 7.525824546813965 4.780213356018066
established 15 6 11 12.291692733764648 3.6538400650024414
themselves 15 7 10 3.188241958618164 4.7384843826293945
. 15 8 1 2.129446029663086 3.8645377159118652
The 16 0 3 2.306039810180664 3.3416643142700195
boy 16 1 3 8.590314865112305 7.817210674285889
that 16 2 4 6.447863578796387 5.132258415222168
the 16 3 3 4.056417465209961 6.157556533813477
fathers 16 4 7 10.01197624206543 7.667795658111572
liked 16 5 5 7.83145809173584 5.221731185913086
established 16 6 11 12.994203567504883 3.383307456970215
themselves 16 7 10 3.8380565643310547 4.334291458129883
. 16 8 1 2.568124771118164 3.415323257446289
The 17 0 3 2.306039810180664 3.3416643142700195
father 17 1 6 8.697731018066406 7.817210674285889
that 17 2 4 7.384453773498535 3.897420883178711
the 17 3 3 2.923765182495117 6.056509017944336
boys 17 4 4 7.1102447509765625 7.77524471282959
liked 17 5 5 7.728772163391113 4.957338333129883
established 17 6 11 13.125476837158203 3.882666826248169
themselves 17 7 10 3.437563896179199 4.989463806152344
. 17 8 1 2.11104679107666 3.0257744789123535
The 18 0 3 2.306039810180664 3.3416643142700195
girl 18 1 4 8.970712661743164 7.817210674285889
that 18 2 4 6.091535568237305 5.320638656616211
the 18 3 3 3.9710569381713867 6.195224285125732
mothers 18 4 7 9.497734069824219 7.486612796783447
liked 18 5 5 7.926670074462891 5.352887153625488
established 18 6 11 13.027189254760742 3.446643352508545
themselves 18 7 10 3.8825759887695312 4.562986373901367
. 18 8 1 2.4982547760009766 3.559235095977783
The 19 0 3 2.306039810180664 3.3416643142700195
mother 19 1 6 8.625633239746094 7.817210674285889
that 19 2 4 7.793363571166992 4.490671157836914
the 19 3 3 2.8953866958618164 5.981365203857422
girls 19 4 5 6.629193305969238 7.687294960021973
liked 19 5 5 7.833081245422363 4.7823896408081055
established 19 6 11 12.936059951782227 3.785214424133301
themselves 19 7 10 3.5731592178344727 4.983236789703369
. 19 8 1 1.9369392395019531 3.314530372619629
The 20 0 3 2.306039810180664 3.3416643142700195
boys 20 1 4 8.241280555725098 7.817210674285889
that 20 2 4 7.074023246765137 4.65129280090332
the 20 3 3 3.1424474716186523 6.321168422698975
father 20 4 6 6.970024108886719 7.768738269805908
liked 20 5 5 7.650687217712402 4.715847969055176
established 20 6 11 12.796605110168457 3.6306374073028564
themselves 20 7 10 4.7563886642456055 4.770966053009033
. 20 8 1 1.9210329055786133 3.7517452239990234
The 21 0 3 2.306039810180664 3.3416643142700195
fathers 21 1 7 12.180408477783203 7.817210674285889
that 21 2 4 5.831064224243164 4.553546905517578
the 21 3 3 2.9086532592773438 6.192134380340576
boy 21 4 3 5.386598587036133 7.674856185913086
liked 21 5 5 6.914521217346191 4.874082565307617
established 21 6 11 12.494485855102539 3.4835402965545654
themselves 21 7 10 5.277894020080566 4.874203681945801
. 21 8 1 2.9235267639160156 4.096392631530762
The 22 0 3 2.306039810180664 3.3416643142700195
girls 22 1 5 8.388166427612305 7.817210674285889
that 22 2 4 6.8478803634643555 4.68627405166626
the 22 3 3 3.239687919616699 6.329714775085449
mother 22 4 6 6.928580284118652 7.732990264892578
liked 22 5 5 7.683484077453613 5.253157615661621
established 22 6 11 12.761853218078613 3.525420904159546
themselves 22 7 10 4.971800804138184 4.734719276428223
. 22 8 1 1.839212417602539 3.8514187335968018
The 23 0 3 2.306039810180664 3.3416643142700195
mothers 23 1 7 11.337051391601562 7.817210674285889
that 23 2 4 5.6948347091674805 4.715195655822754
the 23 3 3 3.5124645233154297 5.777543067932129
girl 23 4 4 5.603061676025391 7.255380630493164
liked 23 5 5 7.71207332611084 5.19072961807251
established 23 6 11 12.599762916564941 3.6909842491149902
themselves 23 7 10 5.4551496505737305 4.596114158630371
. 23 8 1 2.3929500579833984 4.044527053833008
The 24 0 3 2.306039810180664 3.3416643142700195
boys 24 1 4 8.241280555725098 7.817210674285889
that 24 2 4 7.074023246765137 4.65129280090332
the 24 3 3 3.1424474716186523 6.321168422698975
fathers 24 4 7 8.545624732971191 7.768738269805908
liked 24 5 5 8.193253517150879 4.887079238891602
devoted 24 6 7 13.741683959960938 3.4490933418273926
themselves 24 7 10 3.7287721633911133 2.4859886169433594
. 24 8 1 3.1808090209960938 1.5901200771331787
The 25 0 3 2.306039810180664 3.3416643142700195
fathers 25 1 7 12.180408477783203 7.817210674285889
that 25 2 4 5.831064224243164 4.553546905517578
the 25 3 3 2.9086532592773438 6.192134380340576
boys 25 4 4 6.171581745147705 7.674856185913086
liked 25 5 5 7.434748649597168 4.6888532638549805
devoted 25 6 7 13.555754661560059 3.638115167617798
themselves 25 7 10 3.547517776489258 2.511110544204712
. 25 8 1 4.37303352355957 1.3848267793655396
The 26 0 3 2.306039810180664 3.3416643142700195
girls 26 1 5 8.388166427612305 7.817210674285889
that 26 2 4 6.8478803634643555 4.68627405166626
the 26 3 3 3.239687919616699 6.329714775085449
mothers 26 4 7 8.771206855773926 7.732990264892578
liked 26 5 5 8.198674201965332 5.109769821166992
devoted 26 6 7 14.273637771606445 3.349775791168213
themselves 26 7 10 4.007292747497559 1.953791618347168
. 26 8 1 3.6515045166015625 1.2538565397262573
The 27 0 3 2.306039810180664 3.3416643142700195
mothers 27 1 7 11.337051391601562 7.817210674285889
that 27 2 4 5.6948347091674805 4.715195655822754
the 27 3 3 3.5124645233154297 5.777543067932129
girls 27 4 5 4.99824333190918 7.255380630493164
liked 27 5 5 7.525824546813965 4.780213356018066
devoted 27 6 7 13.355937957763672 3.6538400650024414
themselves 27 7 10 3.9138669967651367 1.7924665212631226
. 27 8 1 3.664057731628418 1.3099141120910645
The 28 0 3 2.306039810180664 3.3416643142700195
boy 28 1 3 8.590314865112305 7.817210674285889
that 28 2 4 6.447863578796387 5.132258415222168
the 28 3 3 4.056417465209961 6.157556533813477
fathers 28 4 7 10.01197624206543 7.667795658111572
liked 28 5 5 7.83145809173584 5.221731185913086
devoted 28 6 7 13.59149169921875 3.383307456970215
themselves 28 7 10 4.748839378356934 2.103410482406616
. 28 8 1 3.6590538024902344 1.6605912446975708
The 29 0 3 2.306039810180664 3.3416643142700195
father 29 1 6 8.697731018066406 7.817210674285889
that 29 2 4 7.384453773498535 3.897420883178711
the 29 3 3 2.923765182495117 6.056509017944336
boys 29 4 4 7.1102447509765625 7.77524471282959
liked 29 5 5 7.728772163391113 4.957338333129883
devoted 29 6 7 14.258965492248535 3.882666826248169
themselves 29 7 10 3.723003387451172 3.45723032951355
. 29 8 1 3.2709436416625977 1.2950096130371094
The 30 0 3 2.306039810180664 3.3416643142700195
girl 30 1 4 8.970712661743164 7.817210674285889
that 30 2 4 6.091535568237305 5.320638656616211
the 30 3 3 3.9710569381713867 6.195224285125732
mothers 30 4 7 9.497734069824219 7.486612796783447
liked 30 5 5 7.926670074462891 5.352887153625488
devoted 30 6 7 14.251855850219727 3.446643352508545
themselves 30 7 10 5.000433921813965 1.9273219108581543
. 30 8 1 4.136051177978516 1.4543027877807617
The 31 0 3 2.306039810180664 3.3416643142700195
mother 31 1 6 8.625633239746094 7.817210674285889
that 31 2 4 7.793363571166992 4.490671157836914
the 31 3 3 2.8953866958618164 5.981365203857422
girls 31 4 5 6.629193305969238 7.687294960021973
liked 31 5 5 7.833081245422363 4.7823896408081055
devoted 31 6 7 14.026841163635254 3.785214424133301
themselves 31 7 10 4.053036689758301 2.7742767333984375
. 31 8 1 3.175455093383789 1.3077759742736816
The 32 0 3 2.306039810180664 3.3416643142700195
boys 32 1 4 8.241280555725098 7.817210674285889
that 32 2 4 7.074023246765137 4.65129280090332
the 32 3 3 3.1424474716186523 6.321168422698975
father 32 4 6 6.970024108886719 7.768738269805908
liked 32 5 5 7.650687217712402 4.715847969055176
devoted 32 6 7 13.377584457397461 3.6306374073028564
themselves 32 7 10 6.15519905090332 2.528745174407959
. 32 8 1 3.1399240493774414 1.697695255279541
The 33 0 3 2.306039810180664 3.3416643142700195
fathers 33 1 7 12.180408477783203 7.817210674285889
that 33 2 4 5.831064224243164 4.553546905517578
the 33 3 3 2.9086532592773438 6.192134380340576
boy 33 4 3 5.386598587036133 7.674856185913086
liked 33 5 5 6.914521217346191 4.874082565307617
devoted 33 6 7 13.907135963439941 3.4835402965545654
themselves 33 7 10 6.728339195251465 2.441178798675537
. 33 8 1 3.9868736267089844 1.809037446975708
The 34 0 3 2.306039810180664 3.3416643142700195
girls 34 1 5 8.388166427612305 7.817210674285889
that 34 2 4 6.8478803634643555 4.68627405166626
the 34 3 3 3.239687919616699 6.329714775085449
mother 34 4 6 6.928580284118652 7.732990264892578
liked 34 5 5 7.683484077453613 5.253157615661621
devoted 34 6 7 13.688749313354492 3.525420904159546
themselves 34 7 10 6.315147399902344 2.3098411560058594
. 34 8 1 3.105438232421875 1.6932790279388428
The 35 0 3 2.306039810180664 3.3416643142700195
mothers 35 1 7 11.337051391601562 7.817210674285889
that 35 2 4 5.6948347091674805 4.715195655822754
the 35 3 3 3.5124645233154297 5.777543067932129
girl 35 4 4 5.603061676025391 7.255380630493164
liked 35 5 5 7.71207332611084 5.19072961807251
devoted 35 6 7 14.64964771270752 3.6909842491149902
themselves 35 7 10 6.748866081237793 2.346560478210449
. 35 8 1 3.2961082458496094 1.9853651523590088
The 36 0 3 2.306039810180664 3.3416643142700195
boys 36 1 4 8.241280555725098 7.817210674285889
that 36 2 4 7.074023246765137 4.65129280090332
the 36 3 3 3.1424474716186523 6.321168422698975
fathers 36 4 7 8.545624732971191 7.768738269805908
liked 36 5 5 8.193253517150879 4.887079238891602
considered 36 6 10 11.689460754394531 3.4490933418273926
themselves 36 7 10 4.740303993225098 4.625262260437012
. 36 8 1 3.220104217529297 4.91645622253418
The 37 0 3 2.306039810180664 3.3416643142700195
fathers 37 1 7 12.180408477783203 7.817210674285889
that 37 2 4 5.831064224243164 4.553546905517578
the 37 3 3 2.9086532592773438 6.192134380340576
boys 37 4 4 6.171581745147705 7.674856185913086
liked 37 5 5 7.434748649597168 4.6888532638549805
considered 37 6 10 11.821464538574219 3.638115167617798
themselves 37 7 10 4.122408866882324 4.8543925285339355
. 37 8 1 4.025861740112305 4.664535045623779
The 38 0 3 2.306039810180664 3.3416643142700195
girls 38 1 5 8.388166427612305 7.817210674285889
that 38 2 4 6.8478803634643555 4.68627405166626
the 38 3 3 3.239687919616699 6.329714775085449
mothers 38 4 7 8.771206855773926 7.732990264892578
liked 38 5 5 8.198674201965332 5.109769821166992
considered 38 6 10 12.024923324584961 3.349775791168213
themselves 38 7 10 4.61417293548584 4.657063961029053
. 38 8 1 3.4965858459472656 4.976629257202148
The 39 0 3 2.306039810180664 3.3416643142700195
mothers 39 1 7 11.337051391601562 7.817210674285889
that 39 2 4 5.6948347091674805 4.715195655822754
the 39 3 3 3.5124645233154297 5.777543067932129
girls 39 4 5 4.99824333190918 7.255380630493164
liked 39 5 5 7.525824546813965 4.780213356018066
considered 39 6 10 11.542022705078125 3.6538400650024414
themselves 39 7 10 4.028903961181641 4.373806953430176
. 39 8 1 3.3272933959960938 4.471391677856445
The 40 0 3 2.306039810180664 3.3416643142700195
boy 40 1 3 8.590314865112305 7.817210674285889
that 40 2 4 6.447863578796387 5.132258415222168
the 40 3 3 4.056417465209961 6.157556533813477
fathers 40 4 7 10.01197624206543 7.667795658111572
liked 40 5 5 7.83145809173584 5.221731185913086
considered 40 6 10 11.623995780944824 3.383307456970215
themselves 40 7 10 5.291651725769043 4.221724510192871
. 40 8 1 3.8770875930786133 4.037693023681641
The 41 0 3 2.306039810180664 3.3416643142700195
father 41 1 6 8.697731018066406 7.817210674285889
that 41 2 4 7.384453773498535 3.897420883178711
the 41 3 3 2.923765182495117 6.056509017944336
boys 41 4 4 7.1102447509765625 7.77524471282959
liked 41 5 5 7.728772163391113 4.957338333129883
considered 41 6 10 12.970495223999023 3.882666826248169
themselves 41 7 10 4.514646530151367 4.9638824462890625
. 41 8 1 2.5009727478027344 4.852986812591553
The 42 0 3 2.306039810180664 3.3416643142700195
girl 42 1 4 8.970712661743164 7.817210674285889
that 42 2 4 6.091535568237305 5.320638656616211
the 42 3 3 3.9710569381713867 6.195224285125732
mothers 42 4 7 9.497734069824219 7.486612796783447
liked 42 5 5 7.926670074462891 5.352887153625488
considered 42 6 10 12.333562850952148 3.446643352508545
themselves 42 7 10 5.751180648803711 4.338823318481445
. 42 8 1 4.142197608947754 3.7795679569244385
The 43 0 3 2.306039810180664 3.3416643142700195
mother 43 1 6 8.625633239746094 7.817210674285889
that 43 2 4 7.793363571166992 4.490671157836914
the 43 3 3 2.8953866958618164 5.981365203857422
girls 43 4 5 6.629193305969238 7.687294960021973
liked 43 5 5 7.833081245422363 4.7823896408081055
considered 43 6 10 12.635493278503418 3.785214424133301
themselves 43 7 10 4.365099906921387 4.844280242919922
. 43 8 1 2.396808624267578 4.766222953796387
The 44 0 3 2.306039810180664 3.3416643142700195
boys 44 1 4 8.241280555725098 7.817210674285889
that 44 2 4 7.074023246765137 4.65129280090332
the 44 3 3 3.1424474716186523 6.321168422698975
father 44 4 6 6.970024108886719 7.768738269805908
liked 44 5 5 7.650687217712402 4.715847969055176
considered 44 6 10 11.877771377563477 3.6306374073028564
themselves 44 7 10 6.856931686401367 4.353921890258789
. 44 8 1 3.1151504516601562 4.8810625076293945
The 45 0 3 2.306039810180664 3.3416643142700195
fathers 45 1 7 12.180408477783203 7.817210674285889
that 45 2 4 5.831064224243164 4.553546905517578
the 45 3 3 2.9086532592773438 6.192134380340576
boy 45 4 3 5.386598587036133 7.674856185913086
liked 45 5 5 6.914521217346191 4.874082565307617
considered 45 6 10 12.25072956085205 3.4835402965545654
themselves 45 7 10 7.298262596130371 4.484620094299316
. 45 8 1 4.026203155517578 4.792789459228516
The 46 0 3 2.306039810180664 3.3416643142700195
girls 46 1 5 8.388166427612305 7.817210674285889
that 46 2 4 6.8478803634643555 4.68627405166626
the 46 3 3 3.239687919616699 6.329714775085449
mother 46 4 6 6.928580284118652 7.732990264892578
liked 46 5 5 7.683484077453613 5.253157615661621
considered 46 6 10 11.771015167236328 3.525420904159546
themselves 46 7 10 7.046039581298828 4.2432661056518555
. 46 8 1 3.166584014892578 5.040858745574951
The 47 0 3 2.306039810180664 3.3416643142700195
mothers 47 1 7 11.337051391601562 7.817210674285889
that 47 2 4 5.6948347091674805 4.715195655822754
the 47 3 3 3.5124645233154297 5.777543067932129
girl 47 4 4 5.603061676025391 7.255380630493164
liked 47 5 5 7.71207332611084 5.19072961807251
considered 47 6 10 12.26880931854248 3.6909842491149902
themselves 47 7 10 7.462919235229492 4.2725510597229
. 47 8 1 3.3136587142944336 4.765036106109619
The 48 0 3 2.306039810180664 3.3416643142700195
boys 48 1 4 8.241280555725098 7.817210674285889
that 48 2 4 7.074023246765137 4.65129280090332
the 48 3 3 3.1424474716186523 6.321168422698975
fathers 48 4 7 8.545624732971191 7.768738269805908
liked 48 5 5 8.193253517150879 4.887079238891602
identified 48 6 10 13.332212448120117 3.4490933418273926
themselves 48 7 10 3.8451271057128906 4.209884166717529
. 48 8 1 2.5014724731445312 3.307492256164551
The 49 0 3 2.306039810180664 3.3416643142700195
fathers 49 1 7 12.180408477783203 7.817210674285889
that 49 2 4 5.831064224243164 4.553546905517578
the 49 3 3 2.9086532592773438 6.192134380340576
boys 49 4 4 6.171581745147705 7.674856185913086
liked 49 5 5 7.434748649597168 4.6888532638549805
identified 49 6 10 13.336697578430176 3.638115167617798
themselves 49 7 10 3.5072526931762695 4.302975177764893
. 49 8 1 3.2325611114501953 3.2590973377227783
The 50 0 3 2.306039810180664 3.3416643142700195
girls 50 1 5 8.388166427612305 7.817210674285889
that 50 2 4 6.8478803634643555 4.68627405166626
the 50 3 3 3.239687919616699 6.329714775085449
mothers 50 4 7 8.771206855773926 7.732990264892578
liked 50 5 5 8.198674201965332 5.109769821166992
identified 50 6 10 13.253499031066895 3.349775791168213
themselves 50 7 10 4.050365447998047 3.998763084411621
. 50 8 1 2.683220863342285 3.3676347732543945
The 51 0 3 2.306039810180664 3.3416643142700195
mothers 51 1 7 11.337051391601562 7.817210674285889
that 51 2 4 5.6948347091674805 4.715195655822754
the 51 3 3 3.5124645233154297 5.777543067932129
girls 51 4 5 4.99824333190918 7.255380630493164
liked 51 5 5 7.525824546813965 4.780213356018066
identified 51 6 10 12.945516586303711 3.6538400650024414
themselves 51 7 10 4.3295488357543945 3.496640205383301
. 51 8 1 2.7192068099975586 3.3198020458221436
The 52 0 3 2.306039810180664 3.3416643142700195
boy 52 1 3 8.590314865112305 7.817210674285889
that 52 2 4 6.447863578796387 5.132258415222168
the 52 3 3 4.056417465209961 6.157556533813477
fathers 52 4 7 10.01197624206543 7.667795658111572
liked 52 5 5 7.83145809173584 5.221731185913086
identified 52 6 10 13.019365310668945 3.383307456970215
themselves 52 7 10 5.432565689086914 2.747654676437378
. 52 8 1 3.131747245788574 2.8475122451782227
The 53 0 3 2.306039810180664 3.3416643142700195
father 53 1 6 8.697731018066406 7.817210674285889
that 53 2 4 7.384453773498535 3.897420883178711
the 53 3 3 2.923765182495117 6.056509017944336
boys 53 4 4 7.1102447509765625 7.77524471282959
liked 53 5 5 7.728772163391113 4.957338333129883
identified 53 6 10 14.319770812988281 3.882666826248169
themselves 53 7 10 3.185427665710449 4.374493598937988
. 53 8 1 2.4438858032226562 2.015984296798706
The 54 0 3 2.306039810180664 3.3416643142700195
girl 54 1 4 8.970712661743164 7.817210674285889
that 54 2 4 6.091535568237305 5.320638656616211
the 54 3 3 3.9710569381713867 6.195224285125732
mothers 54 4 7 9.497734069824219 7.486612796783447
liked 54 5 5 7.926670074462891 5.352887153625488
identified 54 6 10 13.250015258789062 3.446643352508545
themselves 54 7 10 5.880791664123535 2.8214406967163086
. 54 8 1 3.309164047241211 2.900888681411743
The 55 0 3 2.306039810180664 3.3416643142700195
mother 55 1 6 8.625633239746094 7.817210674285889
that 55 2 4 7.793363571166992 4.490671157836914
the 55 3 3 2.8953866958618164 5.981365203857422
girls 55 4 5 6.629193305969238 7.687294960021973
liked 55 5 5 7.833081245422363 4.7823896408081055
identified 55 6 10 14.419026374816895 3.785214424133301
themselves 55 7 10 3.910245895385742 4.233321189880371
. 55 8 1 1.9321060180664062 2.6708931922912598
The 56 0 3 2.306039810180664 3.3416643142700195
boys 56 1 4 8.241280555725098 7.817210674285889
that 56 2 4 7.074023246765137 4.65129280090332
the 56 3 3 3.1424474716186523 6.321168422698975
father 56 4 6 6.970024108886719 7.768738269805908
liked 56 5 5 7.650687217712402 4.715847969055176
identified 56 6 10 13.191896438598633 3.6306374073028564
themselves 56 7 10 5.860828399658203 4.129752159118652
. 56 8 1 2.428940773010254 3.4904234409332275
The 57 0 3 2.306039810180664 3.3416643142700195
fathers 57 1 7 12.180408477783203 7.817210674285889
that 57 2 4 5.831064224243164 4.553546905517578
the 57 3 3 2.9086532592773438 6.192134380340576
boy 57 4 3 5.386598587036133 7.674856185913086
liked 57 5 5 6.914521217346191 4.874082565307617
identified 57 6 10 13.613247871398926 3.4835402965545654
themselves 57 7 10 6.719221115112305 4.112006187438965
. 57 8 1 2.9477434158325195 3.4797844886779785
The 58 0 3 2.306039810180664 3.3416643142700195
girls 58 1 5 8.388166427612305 7.817210674285889
that 58 2 4 6.8478803634643555 4.68627405166626
the 58 3 3 3.239687919616699 6.329714775085449
mother 58 4 6 6.928580284118652 7.732990264892578
liked 58 5 5 7.683484077453613 5.253157615661621
identified 58 6 10 12.95604133605957 3.525420904159546
themselves 58 7 10 6.496191024780273 4.035068511962891
. 58 8 1 2.3403987884521484 3.5237784385681152
The 59 0 3 2.306039810180664 3.3416643142700195
mothers 59 1 7 11.337051391601562 7.817210674285889
that 59 2 4 5.6948347091674805 4.715195655822754
the 59 3 3 3.5124645233154297 5.777543067932129
girl 59 4 4 5.603061676025391 7.255380630493164
liked 59 5 5 7.71207332611084 5.19072961807251
identified 59 6 10 12.900764465332031 3.6909842491149902
themselves 59 7 10 7.028975486755371 3.7803962230682373
. 59 8 1 2.5302906036376953 3.528608798980713
The 60 0 3 2.306039810180664 3.3416643142700195
boys 60 1 4 8.241280555725098 7.817210674285889
that 60 2 4 7.074023246765137 4.65129280090332
the 60 3 3 3.1424474716186523 6.321168422698975
fathers 60 4 7 8.545624732971191 7.768738269805908
liked 60 5 5 8.193253517150879 4.887079238891602
made 60 6 4 9.746335983276367 3.4490933418273926
themselves 60 7 10 5.584458351135254 5.175482749938965
. 60 8 1 3.7908878326416016 6.277073860168457
The 61 0 3 2.306039810180664 3.3416643142700195
fathers 61 1 7 12.180408477783203 7.817210674285889
that 61 2 4 5.831064224243164 4.553546905517578
the 61 3 3 2.9086532592773438 6.192134380340576
boys 61 4 4 6.171581745147705 7.674856185913086
