word sentid sentpos wlen surp entropy
author 9 1 6 7.728640556335449 7.817210674285889
said 9 2 4 5.029967308044434 4.766490459442139
that 9 3 4 0.9657726287841797 2.6611664295196533
the 9 4 3 1.6744298934936523 4.568228244781494
mechanics 9 5 9 11.326240539550781 7.157641410827637
hurt 9 6 4 12.723841667175293 2.5151872634887695
herself 9 7 7 8.697063446044922 4.492430686950684
. 9 8 1 2.510514259338379 3.3918237686157227
The 10 0 3 2.306039810180664 3.3416643142700195
banker 10 1 6 11.533583641052246 7.817210674285889
said 10 2 4 6.018303871154785 5.451910018920898
that 10 3 4 1.123377799987793 3.031277894973755
the 10 4 3 1.5938034057617188 4.300219535827637
authors 10 5 7 8.996326446533203 7.577747821807861
hurt 10 6 4 11.571931838989258 4.531960487365723
herself 10 7 7 9.017562866210938 4.568307876586914
. 10 8 1 2.2166366577148438 3.156540632247925
The 11 0 3 2.306039810180664 3.3416643142700195
author 11 1 6 7.728640556335449 7.817210674285889
said 11 2 4 5.029967308044434 4.766490459442139
that 11 3 4 0.9657726287841797 2.6611664295196533
the 11 4 3 1.6744298934936523 4.568228244781494
bankers 11 5 7 11.641830444335938 7.157641410827637
hurt 11 6 4 10.613178253173828 4.720405101776123
herself 11 7 7 9.041404724121094 4.265567779541016
. 11 8 1 2.434934616088867 3.0945627689361572
The 12 0 3 2.306039810180664 3.3416643142700195
mechanic 12 1 8 12.364774703979492 7.817210674285889
said 12 2 4 6.1800336837768555 5.344597816467285
that 12 3 4 1.2343511581420898 3.0953378677368164
the 12 4 3 1.7456512451171875 4.1943440437316895
author 12 5 6 7.841313362121582 7.578123092651367
injured 12 6 7 13.303871154785156 4.279547214508057
herself 12 7 7 5.863794326782227 4.039863586425781
. 12 8 1 2.3584108352661133 3.4641785621643066
The 13 0 3 2.306039810180664 3.3416643142700195
author 13 1 6 7.728640556335449 7.817210674285889
said 13 2 4 5.029967308044434 4.766490459442139
that 13 3 4 0.9657726287841797 2.6611664295196533
the 13 4 3 1.6744298934936523 4.568228244781494
mechanic 13 5 8 12.956707000732422 7.157641410827637
injured 13 6 7 10.662309646606445 4.570377349853516
herself 13 7 7 6.551093101501465 4.5366668701171875
. 13 8 1 2.5459718704223633 3.558366298675537
The 14 0 3 2.306039810180664 3.3416643142700195
banker 14 1 6 11.533583641052246 7.817210674285889
said 14 2 4 6.018303871154785 5.451910018920898
that 14 3 4 1.123377799987793 3.031277894973755
the 14 4 3 1.5938034057617188 4.300219535827637
author 14 5 6 8.062047958374023 7.577747821807861
injured 14 6 7 13.912598609924316 4.177733421325684
herself 14 7 7 5.736797332763672 3.9257094860076904
. 14 8 1 2.2139625549316406 3.3616342544555664
The 15 0 3 2.306039810180664 3.3416643142700195
author 15 1 6 7.728640556335449 7.817210674285889
said 15 2 4 5.029967308044434 4.766490459442139
that 15 3 4 0.9657726287841797 2.6611664295196533
the 15 4 3 1.6744298934936523 4.568228244781494
banker 15 5 6 11.84013557434082 7.157641410827637
injured 15 6 7 12.407872200012207 4.85877799987793
herself 15 7 7 6.589376449584961 4.31697940826416
. 15 8 1 2.4164085388183594 3.5461361408233643
The 16 0 3 2.306039810180664 3.3416643142700195
mechanics 16 1 9 10.808030128479004 7.817210674285889
said 16 2 4 7.628450393676758 3.304558753967285
that 16 3 4 0.4916248321533203 2.1239266395568848
the 16 4 3 1.2906064987182617 4.535773277282715
author 16 5 6 7.827775955200195 7.830937385559082
injured 16 6 7 13.886829376220703 4.560628414154053
herself 16 7 7 5.754120826721191 4.131235599517822
. 16 8 1 2.504044532775879 3.5234994888305664
The 17 0 3 2.306039810180664 3.3416643142700195
authors 17 1 7 8.023263931274414 7.817210674285889
said 17 2 4 4.900346755981445 5.306082248687744
that 17 3 4 0.7025423049926758 2.6273128986358643
the 17 4 3 1.2881135940551758 4.610548973083496
mechanic 17 5 8 12.88181209564209 7.480902194976807
injured 17 6 7 10.394944190979004 4.660403728485107
herself 17 7 7 6.749719619750977 4.601274013519287
. 17 8 1 2.5504465103149414 3.5557563304901123
The 18 0 3 2.306039810180664 3.3416643142700195
bankers 18 1 7 11.87026596069336 7.817210674285889
said 18 2 4 5.690576553344727 5.360554218292236
that 18 3 4 0.7705078125 2.722195625305176
the 18 4 3 1.1719789505004883 4.362530708312988
author 18 5 6 8.857534408569336 7.507014274597168
injured 18 6 7 14.156341552734375 4.116844177246094
herself 18 7 7 5.890373229980469 4.194873809814453
. 18 8 1 2.0158538818359375 3.322434902191162
The 19 0 3 2.306039810180664 3.3416643142700195
authors 19 1 7 8.023263931274414 7.817210674285889
said 19 2 4 4.900346755981445 5.306082248687744
that 19 3 4 0.7025423049926758 2.6273128986358643
the 19 4 3 1.2881135940551758 4.610548973083496
banker 19 5 6 11.949516296386719 7.480902194976807
injured 19 6 7 12.189203262329102 4.8891377449035645
herself 19 7 7 7.026744842529297 4.442285537719727
. 19 8 1 2.37960147857666 3.565609931945801
The 20 0 3 2.306039810180664 3.3416643142700195
mechanic 20 1 8 12.364774703979492 7.817210674285889
said 20 2 4 6.1800336837768555 5.344597816467285
that 20 3 4 1.2343511581420898 3.0953378677368164
the 20 4 3 1.7456512451171875 4.1943440437316895
authors 20 5 7 9.351007461547852 7.578123092651367
injured 20 6 7 12.558724403381348 4.736350059509277
herself 20 7 7 7.690173149108887 4.988348960876465
. 20 8 1 2.134021759033203 3.337703227996826
The 21 0 3 2.306039810180664 3.3416643142700195
author 21 1 6 7.728640556335449 7.817210674285889
said 21 2 4 5.029967308044434 4.766490459442139
that 21 3 4 0.9657726287841797 2.6611664295196533
the 21 4 3 1.6744298934936523 4.568228244781494
mechanics 21 5 9 11.326240539550781 7.157641410827637
injured 21 6 7 14.31003189086914 2.5151872634887695
herself 21 7 7 8.50954818725586 5.042891502380371
. 21 8 1 2.2472400665283203 3.732792377471924
The 22 0 3 2.306039810180664 3.3416643142700195
banker 22 1 6 11.533583641052246 7.817210674285889
said 22 2 4 6.018303871154785 5.451910018920898
that 22 3 4 1.123377799987793 3.031277894973755
the 22 4 3 1.5938034057617188 4.300219535827637
authors 22 5 7 8.996326446533203 7.577747821807861
injured 22 6 7 13.356039047241211 4.531960487365723
herself 22 7 7 7.355203628540039 4.909601211547852
. 22 8 1 2.0305938720703125 3.235384941101074
The 23 0 3 2.306039810180664 3.3416643142700195
author 23 1 6 7.728640556335449 7.817210674285889
said 23 2 4 5.029967308044434 4.766490459442139
that 23 3 4 0.9657726287841797 2.6611664295196533
the 23 4 3 1.6744298934936523 4.568228244781494
bankers 23 5 7 11.641830444335938 7.157641410827637
injured 23 6 7 12.343881607055664 4.720405101776123
herself 23 7 7 8.58053207397461 4.710016250610352
. 23 8 1 2.4141616821289062 3.453117847442627
The 24 0 3 2.306039810180664 3.3416643142700195
mechanic 24 1 8 12.364774703979492 7.817210674285889
said 24 2 4 6.1800336837768555 5.344597816467285
that 24 3 4 1.2343511581420898 3.0953378677368164
the 24 4 3 1.7456512451171875 4.1943440437316895
author 24 5 6 7.841313362121582 7.578123092651367
congratulated 24 6 13 10.98552131652832 4.279547214508057
herself 24 7 7 7.685528755187988 4.214426517486572
. 24 8 1 3.6503734588623047 2.745034694671631
The 25 0 3 2.306039810180664 3.3416643142700195
author 25 1 6 7.728640556335449 7.817210674285889
said 25 2 4 5.029967308044434 4.766490459442139
that 25 3 4 0.9657726287841797 2.6611664295196533
the 25 4 3 1.6744298934936523 4.568228244781494
mechanic 25 5 8 12.956707000732422 7.157641410827637
congratulated 25 6 13 12.049819946289062 4.570377349853516
herself 25 7 7 8.611953735351562 4.230071544647217
. 25 8 1 3.800477981567383 2.844269275665283
The 26 0 3 2.306039810180664 3.3416643142700195
banker 26 1 6 11.533583641052246 7.817210674285889
said 26 2 4 6.018303871154785 5.451910018920898
that 26 3 4 1.123377799987793 3.031277894973755
the 26 4 3 1.5938034057617188 4.300219535827637
author 26 5 6 8.062047958374023 7.577747821807861
congratulated 26 6 13 11.052453994750977 4.177733421325684
herself 26 7 7 7.549807548522949 4.2182297706604
. 26 8 1 3.6305294036865234 2.699221611022949
The 27 0 3 2.306039810180664 3.3416643142700195
author 27 1 6 7.728640556335449 7.817210674285889
said 27 2 4 5.029967308044434 4.766490459442139
that 27 3 4 0.9657726287841797 2.6611664295196533
the 27 4 3 1.6744298934936523 4.568228244781494
banker 27 5 6 11.84013557434082 7.157641410827637
congratulated 27 6 13 11.772865295410156 4.85877799987793
herself 27 7 7 8.685657501220703 4.096292972564697
. 27 8 1 3.4171199798583984 2.909519672393799
The 28 0 3 2.306039810180664 3.3416643142700195
mechanics 28 1 9 10.808030128479004 7.817210674285889
said 28 2 4 7.628450393676758 3.304558753967285
that 28 3 4 0.4916248321533203 2.1239266395568848
the 28 4 3 1.2906064987182617 4.535773277282715
author 28 5 6 7.827775955200195 7.830937385559082
congratulated 28 6 13 11.213455200195312 4.560628414154053
herself 28 7 7 7.108979225158691 4.417497158050537
. 28 8 1 3.884675979614258 2.642604112625122
The 29 0 3 2.306039810180664 3.3416643142700195
authors 29 1 7 8.023263931274414 7.817210674285889
said 29 2 4 4.900346755981445 5.306082248687744
that 29 3 4 0.7025423049926758 2.6273128986358643
the 29 4 3 1.2881135940551758 4.610548973083496
mechanic 29 5 8 12.88181209564209 7.480902194976807
congratulated 29 6 13 12.147037506103516 4.660403728485107
herself 29 7 7 8.890318870544434 4.432657241821289
. 29 8 1 3.850825309753418 2.8925204277038574
The 30 0 3 2.306039810180664 3.3416643142700195
bankers 30 1 7 11.87026596069336 7.817210674285889
said 30 2 4 5.690576553344727 5.360554218292236
that 30 3 4 0.7705078125 2.722195625305176
the 30 4 3 1.1719789505004883 4.362530708312988
author 30 5 6 8.857534408569336 7.507014274597168
congratulated 30 6 13 11.313899993896484 4.116844177246094
herself 30 7 7 7.511663436889648 4.376769065856934
. 30 8 1 3.6177711486816406 2.676419734954834
The 31 0 3 2.306039810180664 3.3416643142700195
authors 31 1 7 8.023263931274414 7.817210674285889
said 31 2 4 4.900346755981445 5.306082248687744
that 31 3 4 0.7025423049926758 2.6273128986358643
the 31 4 3 1.2881135940551758 4.610548973083496
banker 31 5 6 11.949516296386719 7.480902194976807
congratulated 31 6 13 12.006521224975586 4.8891377449035645
herself 31 7 7 8.87717056274414 4.65612268447876
. 31 8 1 3.4833011627197266 2.9168479442596436
The 32 0 3 2.306039810180664 3.3416643142700195
mechanic 32 1 8 12.364774703979492 7.817210674285889
said 32 2 4 6.1800336837768555 5.344597816467285
that 32 3 4 1.2343511581420898 3.0953378677368164
the 32 4 3 1.7456512451171875 4.1943440437316895
authors 32 5 7 9.351007461547852 7.578123092651367
congratulated 32 6 13 10.270195007324219 4.736350059509277
herself 32 7 7 9.020648002624512 4.39088249206543
. 32 8 1 3.3747005462646484 2.7982568740844727
The 33 0 3 2.306039810180664 3.3416643142700195
author 33 1 6 7.728640556335449 7.817210674285889
said 33 2 4 5.029967308044434 4.766490459442139
that 33 3 4 0.9657726287841797 2.6611664295196533
the 33 4 3 1.6744298934936523 4.568228244781494
mechanics 33 5 9 11.326240539550781 7.157641410827637
congratulated 33 6 13 13.746405601501465 2.5151872634887695
herself 33 7 7 9.21565055847168 4.5449981689453125
. 33 8 1 3.4478750228881836 2.958397388458252
The 34 0 3 2.306039810180664 3.3416643142700195
banker 34 1 6 11.533583641052246 7.817210674285889
said 34 2 4 6.018303871154785 5.451910018920898
that 34 3 4 1.123377799987793 3.031277894973755
the 34 4 3 1.5938034057617188 4.300219535827637
authors 34 5 7 8.996326446533203 7.577747821807861
congratulated 34 6 13 10.264156341552734 4.531960487365723
herself 34 7 7 8.859712600708008 4.549554824829102
. 34 8 1 3.4714393615722656 2.654987335205078
The 35 0 3 2.306039810180664 3.3416643142700195
author 35 1 6 7.728640556335449 7.817210674285889
said 35 2 4 5.029967308044434 4.766490459442139
that 35 3 4 0.9657726287841797 2.6611664295196533
the 35 4 3 1.6744298934936523 4.568228244781494
bankers 35 5 7 11.641830444335938 7.157641410827637
congratulated 35 6 13 10.985719680786133 4.720405101776123
herself 35 7 7 9.518183708190918 3.9247684478759766
. 35 8 1 3.5605697631835938 2.746774435043335
The 36 0 3 2.306039810180664 3.3416643142700195
mechanic 36 1 8 12.364774703979492 7.817210674285889
said 36 2 4 6.1800336837768555 5.344597816467285
that 36 3 4 1.2343511581420898 3.0953378677368164
the 36 4 3 1.7456512451171875 4.1943440437316895
author 36 5 6 7.841313362121582 7.578123092651367
embarrassed 36 6 11 12.104433059692383 4.279547214508057
herself 36 7 7 8.163159370422363 4.35543155670166
. 36 8 1 2.8305931091308594 3.2638001441955566
The 37 0 3 2.306039810180664 3.3416643142700195
author 37 1 6 7.728640556335449 7.817210674285889
said 37 2 4 5.029967308044434 4.766490459442139
that 37 3 4 0.9657726287841797 2.6611664295196533
the 37 4 3 1.6744298934936523 4.568228244781494
mechanic 37 5 8 12.956707000732422 7.157641410827637
embarrassed 37 6 11 11.55080795288086 4.570377349853516
herself 37 7 7 8.926807403564453 4.365829944610596
. 37 8 1 2.7889528274536133 3.2664663791656494
The 38 0 3 2.306039810180664 3.3416643142700195
banker 38 1 6 11.533583641052246 7.817210674285889
said 38 2 4 6.018303871154785 5.451910018920898
that 38 3 4 1.123377799987793 3.031277894973755
the 38 4 3 1.5938034057617188 4.300219535827637
author 38 5 6 8.062047958374023 7.577747821807861
embarrassed 38 6 11 12.32494068145752 4.177733421325684
herself 38 7 7 8.262821197509766 4.356176376342773
. 38 8 1 2.5936079025268555 3.229001045227051
The 39 0 3 2.306039810180664 3.3416643142700195
author 39 1 6 7.728640556335449 7.817210674285889
said 39 2 4 5.029967308044434 4.766490459442139
that 39 3 4 0.9657726287841797 2.6611664295196533
the 39 4 3 1.6744298934936523 4.568228244781494
banker 39 5 6 11.84013557434082 7.157641410827637
embarrassed 39 6 11 11.4755277633667 4.85877799987793
herself 39 7 7 9.292162895202637 4.435327053070068
. 39 8 1 2.7750244140625 3.2430922985076904
The 40 0 3 2.306039810180664 3.3416643142700195
mechanics 40 1 9 10.808030128479004 7.817210674285889
said 40 2 4 7.628450393676758 3.304558753967285
that 40 3 4 0.4916248321533203 2.1239266395568848
the 40 4 3 1.2906064987182617 4.535773277282715
author 40 5 6 7.827775955200195 7.830937385559082
embarrassed 40 6 11 12.289794921875 4.560628414154053
herself 40 7 7 8.297343254089355 4.361477851867676
. 40 8 1 2.922090530395508 3.268439292907715
The 41 0 3 2.306039810180664 3.3416643142700195
authors 41 1 7 8.023263931274414 7.817210674285889
said 41 2 4 4.900346755981445 5.306082248687744
that 41 3 4 0.7025423049926758 2.6273128986358643
the 41 4 3 1.2881135940551758 4.610548973083496
mechanic 41 5 8 12.88181209564209 7.480902194976807
embarrassed 41 6 11 11.720705032348633 4.660403728485107
herself 41 7 7 9.455231666564941 4.358719348907471
. 41 8 1 2.778040885925293 3.237287998199463
The 42 0 3 2.306039810180664 3.3416643142700195
bankers 42 1 7 11.87026596069336 7.817210674285889
said 42 2 4 5.690576553344727 5.360554218292236
that 42 3 4 0.7705078125 2.722195625305176
the 42 4 3 1.1719789505004883 4.362530708312988
author 42 5 6 8.857534408569336 7.507014274597168
embarrassed 42 6 11 12.445584297180176 4.116844177246094
herself 42 7 7 8.529175758361816 4.374227523803711
. 42 8 1 2.5098342895507812 3.231112480163574
The 43 0 3 2.306039810180664 3.3416643142700195
authors 43 1 7 8.023263931274414 7.817210674285889
said 43 2 4 4.900346755981445 5.306082248687744
that 43 3 4 0.7025423049926758 2.6273128986358643
the 43 4 3 1.2881135940551758 4.610548973083496
banker 43 5 6 11.949516296386719 7.480902194976807
embarrassed 43 6 11 11.511956214904785 4.8891377449035645
herself 43 7 7 9.730391502380371 4.6225504875183105
. 43 8 1 2.7668514251708984 3.249941825866699
The 44 0 3 2.306039810180664 3.3416643142700195
mechanic 44 1 8 12.364774703979492 7.817210674285889
said 44 2 4 6.1800336837768555 5.344597816467285
that 44 3 4 1.2343511581420898 3.0953378677368164
the 44 4 3 1.7456512451171875 4.1943440437316895
authors 44 5 7 9.351007461547852 7.578123092651367
embarrassed 44 6 11 11.066137313842773 4.736350059509277
herself 44 7 7 10.231122970581055 4.612390995025635
. 44 8 1 2.598078727722168 3.0655274391174316
The 45 0 3 2.306039810180664 3.3416643142700195
author 45 1 6 7.728640556335449 7.817210674285889
said 45 2 4 5.029967308044434 4.766490459442139
that 45 3 4 0.9657726287841797 2.6611664295196533
the 45 4 3 1.6744298934936523 4.568228244781494
mechanics 45 5 9 11.326240539550781 7.157641410827637
embarrassed 45 6 11 13.041568756103516 2.5151872634887695
herself 45 7 7 9.780080795288086 4.558426856994629
. 45 8 1 2.4523487091064453 3.281942367553711
The 46 0 3 2.306039810180664 3.3416643142700195
banker 46 1 6 11.533583641052246 7.817210674285889
said 46 2 4 6.018303871154785 5.451910018920898
that 46 3 4 1.123377799987793 3.031277894973755
the 46 4 3 1.5938034057617188 4.300219535827637
authors 46 5 7 8.996326446533203 7.577747821807861
embarrassed 46 6 11 11.323286056518555 4.531960487365723
herself 46 7 7 10.255899429321289 4.622424125671387
. 46 8 1 2.402364730834961 3.094700336456299
The 47 0 3 2.306039810180664 3.3416643142700195
author 47 1 6 7.728640556335449 7.817210674285889
said 47 2 4 5.029967308044434 4.766490459442139
that 47 3 4 0.9657726287841797 2.6611664295196533
the 47 4 3 1.6744298934936523 4.568228244781494
bankers 47 5 7 11.641830444335938 7.157641410827637
embarrassed 47 6 11 10.734794616699219 4.720405101776123
herself 47 7 7 10.047309875488281 4.173081874847412
. 47 8 1 2.903219223022461 3.032992362976074
The 48 0 3 2.306039810180664 3.3416643142700195
mechanic 48 1 8 12.364774703979492 7.817210674285889
said 48 2 4 6.1800336837768555 5.344597816467285
that 48 3 4 1.2343511581420898 3.0953378677368164
the 48 4 3 1.7456512451171875 4.1943440437316895
author 48 5 6 7.841313362121582 7.578123092651367
disguised 48 6 9 13.80343246459961 4.279547214508057
herself 48 7 7 4.046604156494141 3.677248477935791
. 48 8 1 5.390057563781738 0.8683021664619446
The 49 0 3 2.306039810180664 3.3416643142700195
author 49 1 6 7.728640556335449 7.817210674285889
said 49 2 4 5.029967308044434 4.766490459442139
that 49 3 4 0.9657726287841797 2.6611664295196533
the 49 4 3 1.6744298934936523 4.568228244781494
mechanic 49 5 8 12.956707000732422 7.157641410827637
disguised 49 6 9 12.098119735717773 4.570377349853516
herself 49 7 7 6.021862983703613 2.014134407043457
. 49 8 1 4.78758430480957 1.5056780576705933
The 50 0 3 2.306039810180664 3.3416643142700195
banker 50 1 6 11.533583641052246 7.817210674285889
said 50 2 4 6.018303871154785 5.451910018920898
that 50 3 4 1.123377799987793 3.031277894973755
the 50 4 3 1.5938034057617188 4.300219535827637
author 50 5 6 8.062047958374023 7.577747821807861
disguised 50 6 9 14.113471984863281 4.177733421325684
herself 50 7 7 4.079362869262695 3.6246538162231445
. 50 8 1 5.397016525268555 0.8655210733413696
The 51 0 3 2.306039810180664 3.3416643142700195
author 51 1 6 7.728640556335449 7.817210674285889
said 51 2 4 5.029967308044434 4.766490459442139
that 51 3 4 0.9657726287841797 2.6611664295196533
the 51 4 3 1.6744298934936523 4.568228244781494
banker 51 5 6 11.84013557434082 7.157641410827637
disguised 51 6 9 12.76961612701416 4.85877799987793
herself 51 7 7 5.707313537597656 2.447070837020874
. 51 8 1 4.973808288574219 1.286546230316162
The 52 0 3 2.306039810180664 3.3416643142700195
mechanics 52 1 9 10.808030128479004 7.817210674285889
said 52 2 4 7.628450393676758 3.304558753967285
that 52 3 4 0.4916248321533203 2.1239266395568848
the 52 4 3 1.2906064987182617 4.535773277282715
author 52 5 6 7.827775955200195 7.830937385559082
disguised 52 6 9 13.567988395690918 4.560628414154053
herself 52 7 7 3.5330371856689453 3.7657132148742676
. 52 8 1 5.774192810058594 0.8204928636550903
The 53 0 3 2.306039810180664 3.3416643142700195
authors 53 1 7 8.023263931274414 7.817210674285889
said 53 2 4 4.900346755981445 5.306082248687744
that 53 3 4 0.7025423049926758 2.6273128986358643
the 53 4 3 1.2881135940551758 4.610548973083496
mechanic 53 5 8 12.88181209564209 7.480902194976807
disguised 53 6 9 12.278924942016602 4.660403728485107
herself 53 7 7 6.414142608642578 2.159860610961914
. 53 8 1 4.954032897949219 1.4063605070114136
The 54 0 3 2.306039810180664 3.3416643142700195
bankers 54 1 7 11.87026596069336 7.817210674285889
said 54 2 4 5.690576553344727 5.360554218292236
that 54 3 4 0.7705078125 2.722195625305176
the 54 4 3 1.1719789505004883 4.362530708312988
author 54 5 6 8.857534408569336 7.507014274597168
disguised 54 6 9 14.09376049041748 4.116844177246094
herself 54 7 7 3.979538917541504 3.6217284202575684
. 54 8 1 5.523653030395508 0.8189270496368408
The 55 0 3 2.306039810180664 3.3416643142700195
authors 55 1 7 8.023263931274414 7.817210674285889
said 55 2 4 4.900346755981445 5.306082248687744
that 55 3 4 0.7025423049926758 2.6273128986358643
the 55 4 3 1.2881135940551758 4.610548973083496
banker 55 5 6 11.949516296386719 7.480902194976807
disguised 55 6 9 13.064239501953125 4.8891377449035645
herself 55 7 7 6.176427841186523 2.4283199310302734
. 55 8 1 5.190178871154785 1.184354305267334
The 56 0 3 2.306039810180664 3.3416643142700195
mechanic 56 1 8 12.364774703979492 7.817210674285889
said 56 2 4 6.1800336837768555 5.344597816467285
that 56 3 4 1.2343511581420898 3.0953378677368164
the 56 4 3 1.7456512451171875 4.1943440437316895
authors 56 5 7 9.351007461547852 7.578123092651367
disguised 56 6 9 13.865066528320312 4.736350059509277
herself 56 7 7 6.075091361999512 3.341174364089966
. 56 8 1 5.72120475769043 0.7665312886238098
The 57 0 3 2.306039810180664 3.3416643142700195
author 57 1 6 7.728640556335449 7.817210674285889
said 57 2 4 5.029967308044434 4.766490459442139
that 57 3 4 0.9657726287841797 2.6611664295196533
the 57 4 3 1.6744298934936523 4.568228244781494
mechanics 57 5 9 11.326240539550781 7.157641410827637
disguised 57 6 9 14.16805648803711 2.5151872634887695
herself 57 7 7 7.961068153381348 2.3633155822753906
. 57 8 1 5.47797966003418 1.1639471054077148
The 58 0 3 2.306039810180664 3.3416643142700195
banker 58 1 6 11.533583641052246 7.817210674285889
said 58 2 4 6.018303871154785 5.451910018920898
that 58 3 4 1.123377799987793 3.031277894973755
the 58 4 3 1.5938034057617188 4.300219535827637
authors 58 5 7 8.996326446533203 7.577747821807861
disguised 58 6 9 14.222822189331055 4.531960487365723
herself 58 7 7 6.884461402893066 2.704786777496338
. 58 8 1 5.705095291137695 0.7907555103302002
The 59 0 3 2.306039810180664 3.3416643142700195
author 59 1 6 7.728640556335449 7.817210674285889
said 59 2 4 5.029967308044434 4.766490459442139
that 59 3 4 0.9657726287841797 2.6611664295196533
the 59 4 3 1.6744298934936523 4.568228244781494
bankers 59 5 7 11.641830444335938 7.157641410827637
disguised 59 6 9 11.847448348999023 4.720405101776123
herself 59 7 7 6.719937324523926 2.713745594024658
. 59 8 1 5.447429656982422 0.8894397020339966
The 60 0 3 2.306039810180664 3.3416643142700195
mechanic 60 1 8 12.364774703979492 7.817210674285889
said 60 2 4 6.1800336837768555 5.344597816467285
that 60 3 4 1.2343511581420898 3.0953378677368164
the 60 4 3 1.7456512451171875 4.1943440437316895
author 60 5 6 7.841313362121582 7.578123092651367
hated 60 6 5 8.976273536682129 4.279547214508057
herself 60 7 7 7.798248291015625 3.9460432529449463
. 60 8 1 2.3286685943603516 3.004619598388672
The 61 0 3 2.306039810180664 3.3416643142700195
author 61 1 6 7.728640556335449 7.817210674285889
said 61 2 4 5.029967308044434 4.766490459442139
that 61 3 4 0.9657726287841797 2.6611664295196533
