word sentid sentpos wlen surp entropy
said 9 2 4 7.158851623535156 4.715195655822754
that 9 3 4 1.1543540954589844 3.2807698249816895
the 9 4 3 1.8170394897460938 4.20098876953125
girl 9 5 4 5.880519866943359 7.487113952636719
established 9 6 11 10.916820526123047 4.159090995788574
herself 9 7 7 3.433741569519043 3.679966449737549
. 9 8 1 4.319596290588379 2.189000129699707
The 10 0 3 2.306039810180664 3.3416643142700195
girl 10 1 4 8.970712661743164 7.817210674285889
said 10 2 4 6.183923721313477 5.320638656616211
that 10 3 4 1.2697219848632812 3.0355706214904785
the 10 4 3 2.375685691833496 3.6735928058624268
mothers 10 5 7 8.593162536621094 7.440415382385254
established 10 6 11 9.774941444396973 4.431800842285156
herself 10 7 7 4.972841262817383 4.230193138122559
. 10 8 1 3.558736801147461 2.6251864433288574
The 11 0 3 2.306039810180664 3.3416643142700195
mother 11 1 6 8.625633239746094 7.817210674285889
said 11 2 4 6.045729637145996 4.490671157836914
that 11 3 4 1.2146806716918945 2.9946889877319336
the 11 4 3 2.285585403442383 3.696439027786255
girls 11 5 5 6.0965728759765625 7.409945487976074
established 11 6 11 10.06177806854248 4.023122787475586
herself 11 7 7 5.493910789489746 3.965043067932129
. 11 8 1 3.7152061462402344 2.5538277626037598
The 12 0 3 2.306039810180664 3.3416643142700195
girl 12 1 4 8.970712661743164 7.817210674285889
said 12 2 4 6.183923721313477 5.320638656616211
that 12 3 4 1.2697219848632812 3.0355706214904785
the 12 4 3 2.375685691833496 3.6735928058624268
mother 12 5 6 5.797557830810547 7.440415382385254
devoted 12 6 7 11.558122634887695 4.289615631103516
herself 12 7 7 1.5098352432250977 2.8451452255249023
. 12 8 1 5.349874496459961 0.8417879343032837
The 13 0 3 2.306039810180664 3.3416643142700195
mother 13 1 6 8.625633239746094 7.817210674285889
said 13 2 4 6.045729637145996 4.490671157836914
that 13 3 4 1.2146806716918945 2.9946889877319336
the 13 4 3 2.285585403442383 3.696439027786255
girl 13 5 4 5.682855606079102 7.409945487976074
devoted 13 6 7 11.539260864257812 4.327751636505127
herself 13 7 7 2.5997209548950195 3.308894634246826
. 13 8 1 5.360934257507324 1.3348476886749268
The 14 0 3 2.306039810180664 3.3416643142700195
girls 14 1 5 8.388166427612305 7.817210674285889
said 14 2 4 7.102930068969727 4.68627405166626
that 14 3 4 0.9855031967163086 3.1688714027404785
the 14 4 3 1.751542091369629 4.50934362411499
mother 14 5 6 6.956374168395996 7.534027099609375
devoted 14 6 7 11.852972984313965 4.3361101150512695
herself 14 7 7 1.8850383758544922 3.436418294906616
. 14 8 1 5.4859724044799805 0.8658078908920288
The 15 0 3 2.306039810180664 3.3416643142700195
mothers 15 1 7 11.337051391601562 7.817210674285889
said 15 2 4 7.158851623535156 4.715195655822754
that 15 3 4 1.1543540954589844 3.2807698249816895
the 15 4 3 1.8170394897460938 4.20098876953125
girl 15 5 4 5.880519866943359 7.487113952636719
devoted 15 6 7 11.550168991088867 4.159090995788574
herself 15 7 7 2.854245185852051 3.537417411804199
. 15 8 1 5.120421409606934 1.3364003896713257
The 16 0 3 2.306039810180664 3.3416643142700195
girl 16 1 4 8.970712661743164 7.817210674285889
said 16 2 4 6.183923721313477 5.320638656616211
that 16 3 4 1.2697219848632812 3.0355706214904785
the 16 4 3 2.375685691833496 3.6735928058624268
mothers 16 5 7 8.593162536621094 7.440415382385254
devoted 16 6 7 11.021666526794434 4.431800842285156
herself 16 7 7 3.325098991394043 3.602437973022461
. 16 8 1 4.900588035583496 1.1497344970703125
The 17 0 3 2.306039810180664 3.3416643142700195
mother 17 1 6 8.625633239746094 7.817210674285889
said 17 2 4 6.045729637145996 4.490671157836914
that 17 3 4 1.2146806716918945 2.9946889877319336
the 17 4 3 2.285585403442383 3.696439027786255
girls 17 5 5 6.0965728759765625 7.409945487976074
devoted 17 6 7 11.43364143371582 4.023122787475586
herself 17 7 7 4.336426734924316 3.6890029907226562
. 17 8 1 5.198333740234375 1.092473030090332
The 18 0 3 2.306039810180664 3.3416643142700195
girl 18 1 4 8.970712661743164 7.817210674285889
said 18 2 4 6.183923721313477 5.320638656616211
that 18 3 4 1.2697219848632812 3.0355706214904785
the 18 4 3 2.375685691833496 3.6735928058624268
mother 18 5 6 5.797557830810547 7.440415382385254
considered 18 6 10 7.891826629638672 4.289615631103516
herself 18 7 7 3.2819414138793945 4.177337169647217
. 18 8 1 5.385799407958984 3.6327733993530273
The 19 0 3 2.306039810180664 3.3416643142700195
mother 19 1 6 8.625633239746094 7.817210674285889
said 19 2 4 6.045729637145996 4.490671157836914
that 19 3 4 1.2146806716918945 2.9946889877319336
the 19 4 3 2.285585403442383 3.696439027786255
girl 19 5 4 5.682855606079102 7.409945487976074
considered 19 6 10 7.884067535400391 4.327751636505127
herself 19 7 7 4.620339393615723 4.283309459686279
. 19 8 1 5.575793266296387 4.155128479003906
The 20 0 3 2.306039810180664 3.3416643142700195
girls 20 1 5 8.388166427612305 7.817210674285889
said 20 2 4 7.102930068969727 4.68627405166626
that 20 3 4 0.9855031967163086 3.1688714027404785
the 20 4 3 1.751542091369629 4.50934362411499
mother 20 5 6 6.956374168395996 7.534027099609375
considered 20 6 10 7.782500267028809 4.3361101150512695
herself 20 7 7 3.442096710205078 4.47239351272583
. 20 8 1 5.588570594787598 3.4072282314300537
The 21 0 3 2.306039810180664 3.3416643142700195
mothers 21 1 7 11.337051391601562 7.817210674285889
said 21 2 4 7.158851623535156 4.715195655822754
that 21 3 4 1.1543540954589844 3.2807698249816895
the 21 4 3 1.8170394897460938 4.20098876953125
girl 21 5 4 5.880519866943359 7.487113952636719
considered 21 6 10 7.931488037109375 4.159090995788574
herself 21 7 7 4.448738098144531 4.494454860687256
. 21 8 1 5.527207374572754 3.997720718383789
The 22 0 3 2.306039810180664 3.3416643142700195
girl 22 1 4 8.970712661743164 7.817210674285889
said 22 2 4 6.183923721313477 5.320638656616211
that 22 3 4 1.2697219848632812 3.0355706214904785
the 22 4 3 2.375685691833496 3.6735928058624268
mothers 22 5 7 8.593162536621094 7.440415382385254
considered 22 6 10 7.404000282287598 4.431800842285156
herself 22 7 7 5.195818901062012 4.607451438903809
. 22 8 1 5.244535446166992 4.107303619384766
The 23 0 3 2.306039810180664 3.3416643142700195
mother 23 1 6 8.625633239746094 7.817210674285889
said 23 2 4 6.045729637145996 4.490671157836914
that 23 3 4 1.2146806716918945 2.9946889877319336
the 23 4 3 2.285585403442383 3.696439027786255
girls 23 5 5 6.0965728759765625 7.409945487976074
considered 23 6 10 7.6505327224731445 4.023122787475586
herself 23 7 7 5.0004987716674805 4.932417869567871
. 23 8 1 5.25323486328125 4.353886127471924
The 24 0 3 2.306039810180664 3.3416643142700195
girl 24 1 4 8.970712661743164 7.817210674285889
said 24 2 4 6.183923721313477 5.320638656616211
that 24 3 4 1.2697219848632812 3.0355706214904785
the 24 4 3 2.375685691833496 3.6735928058624268
mother 24 5 6 5.797557830810547 7.440415382385254
identified 24 6 10 10.063228607177734 4.289615631103516
herself 24 7 7 3.2208175659179688 4.049156188964844
. 24 8 1 4.785213470458984 1.0892301797866821
The 25 0 3 2.306039810180664 3.3416643142700195
mother 25 1 6 8.625633239746094 7.817210674285889
said 25 2 4 6.045729637145996 4.490671157836914
that 25 3 4 1.2146806716918945 2.9946889877319336
the 25 4 3 2.285585403442383 3.696439027786255
girl 25 5 4 5.682855606079102 7.409945487976074
identified 25 6 10 9.832334518432617 4.327751636505127
herself 25 7 7 4.272770881652832 4.190965175628662
. 25 8 1 4.842103958129883 1.546968698501587
The 26 0 3 2.306039810180664 3.3416643142700195
girls 26 1 5 8.388166427612305 7.817210674285889
said 26 2 4 7.102930068969727 4.68627405166626
that 26 3 4 0.9855031967163086 3.1688714027404785
the 26 4 3 1.751542091369629 4.50934362411499
mother 26 5 6 6.956374168395996 7.534027099609375
identified 26 6 10 10.191295623779297 4.3361101150512695
herself 26 7 7 3.7059316635131836 4.372549057006836
. 26 8 1 5.110614776611328 1.0520498752593994
The 27 0 3 2.306039810180664 3.3416643142700195
mothers 27 1 7 11.337051391601562 7.817210674285889
said 27 2 4 7.158851623535156 4.715195655822754
that 27 3 4 1.1543540954589844 3.2807698249816895
the 27 4 3 1.8170394897460938 4.20098876953125
girl 27 5 4 5.880519866943359 7.487113952636719
identified 27 6 10 9.478904724121094 4.159090995788574
herself 27 7 7 4.340549468994141 4.360055446624756
. 27 8 1 4.664250373840332 1.3077547550201416
The 28 0 3 2.306039810180664 3.3416643142700195
girl 28 1 4 8.970712661743164 7.817210674285889
said 28 2 4 6.183923721313477 5.320638656616211
that 28 3 4 1.2697219848632812 3.0355706214904785
the 28 4 3 2.375685691833496 3.6735928058624268
mothers 28 5 7 8.593162536621094 7.440415382385254
identified 28 6 10 8.958953857421875 4.431800842285156
herself 28 7 7 5.126858711242676 4.5846452713012695
. 28 8 1 4.631913185119629 1.5587549209594727
The 29 0 3 2.306039810180664 3.3416643142700195
mother 29 1 6 8.625633239746094 7.817210674285889
said 29 2 4 6.045729637145996 4.490671157836914
that 29 3 4 1.2146806716918945 2.9946889877319336
the 29 4 3 2.285585403442383 3.696439027786255
girls 29 5 5 6.0965728759765625 7.409945487976074
identified 29 6 10 9.998727798461914 4.023122787475586
herself 29 7 7 4.735414505004883 4.643959045410156
. 29 8 1 4.664172172546387 1.2999427318572998
The 30 0 3 2.306039810180664 3.3416643142700195
girl 30 1 4 8.970712661743164 7.817210674285889
said 30 2 4 6.183923721313477 5.320638656616211
that 30 3 4 1.2697219848632812 3.0355706214904785
the 30 4 3 2.375685691833496 3.6735928058624268
mother 30 5 6 5.797557830810547 7.440415382385254
made 30 6 4 6.30937385559082 4.289615631103516
herself 30 7 7 5.580654144287109 4.101503372192383
. 30 8 1 4.628482818603516 5.507021903991699
The 31 0 3 2.306039810180664 3.3416643142700195
mother 31 1 6 8.625633239746094 7.817210674285889
said 31 2 4 6.045729637145996 4.490671157836914
that 31 3 4 1.2146806716918945 2.9946889877319336
the 31 4 3 2.285585403442383 3.696439027786255
girl 31 5 4 5.682855606079102 7.409945487976074
made 31 6 4 6.495609283447266 4.327751636505127
herself 31 7 7 5.672199249267578 4.051997184753418
. 31 8 1 5.192741394042969 5.713656902313232
The 32 0 3 2.306039810180664 3.3416643142700195
girls 32 1 5 8.388166427612305 7.817210674285889
said 32 2 4 7.102930068969727 4.68627405166626
that 32 3 4 0.9855031967163086 3.1688714027404785
the 32 4 3 1.751542091369629 4.50934362411499
mother 32 5 6 6.956374168395996 7.534027099609375
made 32 6 4 6.188305854797363 4.3361101150512695
herself 32 7 7 5.969810485839844 4.356552600860596
. 32 8 1 4.863743782043457 5.550156116485596
The 33 0 3 2.306039810180664 3.3416643142700195
mothers 33 1 7 11.337051391601562 7.817210674285889
said 33 2 4 7.158851623535156 4.715195655822754
that 33 3 4 1.1543540954589844 3.2807698249816895
the 33 4 3 1.8170394897460938 4.20098876953125
girl 33 5 4 5.880519866943359 7.487113952636719
made 33 6 4 6.49554443359375 4.159090995788574
herself 33 7 7 6.0116376876831055 4.200864315032959
. 33 8 1 4.986145973205566 5.7145233154296875
The 34 0 3 2.306039810180664 3.3416643142700195
girl 34 1 4 8.970712661743164 7.817210674285889
said 34 2 4 6.183923721313477 5.320638656616211
that 34 3 4 1.2697219848632812 3.0355706214904785
the 34 4 3 2.375685691833496 3.6735928058624268
mothers 34 5 7 8.593162536621094 7.440415382385254
made 34 6 4 6.328977584838867 4.431800842285156
herself 34 7 7 7.045842170715332 4.849564075469971
. 34 8 1 4.412095069885254 5.715771675109863
The 35 0 3 2.306039810180664 3.3416643142700195
mother 35 1 6 8.625633239746094 7.817210674285889
said 35 2 4 6.045729637145996 4.490671157836914
that 35 3 4 1.2146806716918945 2.9946889877319336
the 35 4 3 2.285585403442383 3.696439027786255
girls 35 5 5 6.0965728759765625 7.409945487976074
made 35 6 4 6.258449554443359 4.023122787475586
herself 35 7 7 6.946434020996094 4.7884626388549805
. 35 8 1 4.7390289306640625 5.627464294433594
The 36 0 3 2.306039810180664 3.3416643142700195
girl 36 1 4 8.970712661743164 7.817210674285889
said 36 2 4 6.183923721313477 5.320638656616211
that 36 3 4 1.2697219848632812 3.0355706214904785
the 36 4 3 2.375685691833496 3.6735928058624268
mother 36 5 6 5.797557830810547 7.440415382385254
found 36 6 5 6.670793533325195 4.289615631103516
herself 36 7 7 2.9630937576293945 4.263245105743408
. 36 8 1 4.992258071899414 5.355194091796875
The 37 0 3 2.306039810180664 3.3416643142700195
mother 37 1 6 8.625633239746094 7.817210674285889
said 37 2 4 6.045729637145996 4.490671157836914
that 37 3 4 1.2146806716918945 2.9946889877319336
the 37 4 3 2.285585403442383 3.696439027786255
girl 37 5 4 5.682855606079102 7.409945487976074
found 37 6 5 6.534217834472656 4.327751636505127
herself 37 7 7 2.9404001235961914 4.496732711791992
. 37 8 1 5.598973274230957 5.1267781257629395
The 38 0 3 2.306039810180664 3.3416643142700195
girls 38 1 5 8.388166427612305 7.817210674285889
said 38 2 4 7.102930068969727 4.68627405166626
that 38 3 4 0.9855031967163086 3.1688714027404785
the 38 4 3 1.751542091369629 4.50934362411499
mother 38 5 6 6.956374168395996 7.534027099609375
found 38 6 5 6.433465003967285 4.3361101150512695
herself 38 7 7 3.3031110763549805 4.414168357849121
. 38 8 1 5.175076484680176 5.432600975036621
The 39 0 3 2.306039810180664 3.3416643142700195
mothers 39 1 7 11.337051391601562 7.817210674285889
said 39 2 4 7.158851623535156 4.715195655822754
that 39 3 4 1.1543540954589844 3.2807698249816895
the 39 4 3 1.8170394897460938 4.20098876953125
girl 39 5 4 5.880519866943359 7.487113952636719
found 39 6 5 6.405111312866211 4.159090995788574
herself 39 7 7 3.1892032623291016 4.574601173400879
. 39 8 1 5.390534400939941 5.1897172927856445
The 40 0 3 2.306039810180664 3.3416643142700195
girl 40 1 4 8.970712661743164 7.817210674285889
said 40 2 4 6.183923721313477 5.320638656616211
that 40 3 4 1.2697219848632812 3.0355706214904785
the 40 4 3 2.375685691833496 3.6735928058624268
mothers 40 5 7 8.593162536621094 7.440415382385254
found 40 6 5 6.054267883300781 4.431800842285156
herself 40 7 7 4.411084175109863 4.638855934143066
. 40 8 1 4.939512252807617 5.49898099899292
The 41 0 3 2.306039810180664 3.3416643142700195
mother 41 1 6 8.625633239746094 7.817210674285889
said 41 2 4 6.045729637145996 4.490671157836914
that 41 3 4 1.2146806716918945 2.9946889877319336
the 41 4 3 2.285585403442383 3.696439027786255
girls 41 5 5 6.0965728759765625 7.409945487976074
found 41 6 5 6.969057083129883 4.023122787475586
herself 41 7 7 4.206151008605957 4.741970539093018
. 41 8 1 4.923880577087402 5.639020919799805
The 42 0 3 2.306039810180664 3.3416643142700195
girl 42 1 4 8.970712661743164 7.817210674285889
said 42 2 4 6.183923721313477 5.320638656616211
that 42 3 4 1.2697219848632812 3.0355706214904785
the 42 4 3 2.375685691833496 3.6735928058624268
mother 42 5 6 5.797557830810547 7.440415382385254
distinguished 42 6 13 13.450258255004883 4.289615631103516
herself 42 7 7 1.1398983001708984 2.426008701324463
. 42 8 1 3.7306175231933594 2.551604747772217
The 43 0 3 2.306039810180664 3.3416643142700195
mother 43 1 6 8.625633239746094 7.817210674285889
said 43 2 4 6.045729637145996 4.490671157836914
that 43 3 4 1.2146806716918945 2.9946889877319336
the 43 4 3 2.285585403442383 3.696439027786255
girl 43 5 4 5.682855606079102 7.409945487976074
distinguished 43 6 13 13.156063079833984 4.327751636505127
herself 43 7 7 1.5290069580078125 3.1285691261291504
. 43 8 1 3.9965410232543945 2.5940165519714355
The 44 0 3 2.306039810180664 3.3416643142700195
girls 44 1 5 8.388166427612305 7.817210674285889
said 44 2 4 7.102930068969727 4.68627405166626
that 44 3 4 0.9855031967163086 3.1688714027404785
the 44 4 3 1.751542091369629 4.50934362411499
mother 44 5 6 6.956374168395996 7.534027099609375
distinguished 44 6 13 12.784202575683594 4.3361101150512695
herself 44 7 7 1.2421064376831055 2.822103977203369
. 44 8 1 3.87139892578125 2.6699583530426025
The 45 0 3 2.306039810180664 3.3416643142700195
mothers 45 1 7 11.337051391601562 7.817210674285889
said 45 2 4 7.158851623535156 4.715195655822754
that 45 3 4 1.1543540954589844 3.2807698249816895
the 45 4 3 1.8170394897460938 4.20098876953125
girl 45 5 4 5.880519866943359 7.487113952636719
distinguished 45 6 13 13.270001411437988 4.159090995788574
herself 45 7 7 1.5224828720092773 3.1458990573883057
. 45 8 1 3.722949981689453 2.61722469329834
The 46 0 3 2.306039810180664 3.3416643142700195
girl 46 1 4 8.970712661743164 7.817210674285889
said 46 2 4 6.183923721313477 5.320638656616211
that 46 3 4 1.2697219848632812 3.0355706214904785
the 46 4 3 2.375685691833496 3.6735928058624268
mothers 46 5 7 8.593162536621094 7.440415382385254
distinguished 46 6 13 13.620083808898926 4.431800842285156
herself 46 7 7 2.9543495178222656 3.639026165008545
. 46 8 1 3.6906824111938477 2.687816619873047
The 47 0 3 2.306039810180664 3.3416643142700195
mother 47 1 6 8.625633239746094 7.817210674285889
said 47 2 4 6.045729637145996 4.490671157836914
that 47 3 4 1.2146806716918945 2.9946889877319336
the 47 4 3 2.285585403442383 3.696439027786255
girls 47 5 5 6.0965728759765625 7.409945487976074
distinguished 47 6 13 14.128433227539062 4.023122787475586
herself 47 7 7 3.232621192932129 3.4779176712036133
. 47 8 1 3.8348817825317383 3.199767589569092
The 48 0 3 2.306039810180664 3.3416643142700195
girl 48 1 4 8.970712661743164 7.817210674285889
said 48 2 4 6.183923721313477 5.320638656616211
that 48 3 4 1.2697219848632812 3.0355706214904785
the 48 4 3 2.375685691833496 3.6735928058624268
mother 48 5 6 5.797557830810547 7.440415382385254
taught 48 6 6 7.077964782714844 4.289615631103516
herself 48 7 7 3.2743215560913086 3.4037673473358154
. 48 8 1 4.552280426025391 3.4347803592681885
The 49 0 3 2.306039810180664 3.3416643142700195
mother 49 1 6 8.625633239746094 7.817210674285889
said 49 2 4 6.045729637145996 4.490671157836914
that 49 3 4 1.2146806716918945 2.9946889877319336
the 49 4 3 2.285585403442383 3.696439027786255
girl 49 5 4 5.682855606079102 7.409945487976074
taught 49 6 6 8.182148933410645 4.327751636505127
herself 49 7 7 3.6941843032836914 3.501659631729126
. 49 8 1 4.661960601806641 3.648728609085083
The 50 0 3 2.306039810180664 3.3416643142700195
girls 50 1 5 8.388166427612305 7.817210674285889
said 50 2 4 7.102930068969727 4.68627405166626
that 50 3 4 0.9855031967163086 3.1688714027404785
the 50 4 3 1.751542091369629 4.50934362411499
mother 50 5 6 6.956374168395996 7.534027099609375
taught 50 6 6 6.9616289138793945 4.3361101150512695
herself 50 7 7 3.8210668563842773 3.9846603870391846
. 50 8 1 4.718884468078613 3.516404151916504
The 51 0 3 2.306039810180664 3.3416643142700195
mothers 51 1 7 11.337051391601562 7.817210674285889
said 51 2 4 7.158851623535156 4.715195655822754
that 51 3 4 1.1543540954589844 3.2807698249816895
the 51 4 3 1.8170394897460938 4.20098876953125
girl 51 5 4 5.880519866943359 7.487113952636719
taught 51 6 6 8.302624702453613 4.159090995788574
herself 51 7 7 3.9518041610717773 3.745817184448242
. 51 8 1 4.554342269897461 3.460427761077881
The 52 0 3 2.306039810180664 3.3416643142700195
girl 52 1 4 8.970712661743164 7.817210674285889
said 52 2 4 6.183923721313477 5.320638656616211
that 52 3 4 1.2697219848632812 3.0355706214904785
the 52 4 3 2.375685691833496 3.6735928058624268
mothers 52 5 7 8.593162536621094 7.440415382385254
taught 52 6 6 7.7405500411987305 4.431800842285156
herself 52 7 7 5.293265342712402 4.14143705368042
. 52 8 1 4.298735618591309 3.8682680130004883
The 53 0 3 2.306039810180664 3.3416643142700195
mother 53 1 6 8.625633239746094 7.817210674285889
said 53 2 4 6.045729637145996 4.490671157836914
that 53 3 4 1.2146806716918945 2.9946889877319336
the 53 4 3 2.285585403442383 3.696439027786255
girls 53 5 5 6.0965728759765625 7.409945487976074
taught 53 6 6 7.430272102355957 4.023122787475586
herself 53 7 7 4.968385696411133 4.058547019958496
. 53 8 1 4.372605323791504 3.805121660232544
The 54 0 3 2.306039810180664 3.3416643142700195
girl 54 1 4 8.970712661743164 7.817210674285889
said 54 2 4 6.183923721313477 5.320638656616211
that 54 3 4 1.2697219848632812 3.0355706214904785
the 54 4 3 2.375685691833496 3.6735928058624268
mother 54 5 6 5.797557830810547 7.440415382385254
killed 54 6 6 6.059142112731934 4.289615631103516
herself 54 7 7 3.5402936935424805 4.345197677612305
. 54 8 1 1.8019466400146484 2.9600601196289062
The 55 0 3 2.306039810180664 3.3416643142700195
mother 55 1 6 8.625633239746094 7.817210674285889
said 55 2 4 6.045729637145996 4.490671157836914
that 55 3 4 1.2146806716918945 2.9946889877319336
the 55 4 3 2.285585403442383 3.696439027786255
girl 55 5 4 5.682855606079102 7.409945487976074
killed 55 6 6 6.271347999572754 4.327751636505127
herself 55 7 7 4.017024040222168 4.624948978424072
. 55 8 1 2.0420875549316406 3.1534228324890137
The 56 0 3 2.306039810180664 3.3416643142700195
girls 56 1 5 8.388166427612305 7.817210674285889
said 56 2 4 7.102930068969727 4.68627405166626
that 56 3 4 0.9855031967163086 3.1688714027404785
the 56 4 3 1.751542091369629 4.50934362411499
mother 56 5 6 6.956374168395996 7.534027099609375
killed 56 6 6 6.429949760437012 4.3361101150512695
herself 56 7 7 4.035841941833496 4.8148698806762695
. 56 8 1 1.8283519744873047 3.137033462524414
The 57 0 3 2.306039810180664 3.3416643142700195
mothers 57 1 7 11.337051391601562 7.817210674285889
said 57 2 4 7.158851623535156 4.715195655822754
that 57 3 4 1.1543540954589844 3.2807698249816895
the 57 4 3 1.8170394897460938 4.20098876953125
girl 57 5 4 5.880519866943359 7.487113952636719
killed 57 6 6 6.128778457641602 4.159090995788574
herself 57 7 7 4.299056053161621 4.83151912689209
. 57 8 1 1.7006702423095703 3.0702695846557617
The 58 0 3 2.306039810180664 3.3416643142700195
girl 58 1 4 8.970712661743164 7.817210674285889
said 58 2 4 6.183923721313477 5.320638656616211
that 58 3 4 1.2697219848632812 3.0355706214904785
the 58 4 3 2.375685691833496 3.6735928058624268
mothers 58 5 7 8.593162536621094 7.440415382385254
killed 58 6 6 6.762970924377441 4.431800842285156
herself 58 7 7 4.957542419433594 4.918979644775391
. 58 8 1 1.8178901672363281 3.1915316581726074
The 59 0 3 2.306039810180664 3.3416643142700195
mother 59 1 6 8.625633239746094 7.817210674285889
said 59 2 4 6.045729637145996 4.490671157836914
that 59 3 4 1.2146806716918945 2.9946889877319336
the 59 4 3 2.285585403442383 3.696439027786255
girls 59 5 5 6.0965728759765625 7.409945487976074
killed 59 6 6 7.484334945678711 4.023122787475586
herself 59 7 7 5.179330825805664 5.150481224060059
. 59 8 1 1.7927627563476562 3.3007683753967285
The 60 0 3 2.306039810180664 3.3416643142700195
girl 60 1 4 8.970712661743164 7.817210674285889
said 60 2 4 6.183923721313477 5.320638656616211
that 60 3 4 1.2697219848632812 3.0355706214904785
the 60 4 3 2.375685691833496 3.6735928058624268
mother 60 5 6 5.797557830810547 7.440415382385254
called 60 6 6 7.595207214355469 4.289615631103516
herself 60 7 7 4.0345001220703125 3.787132740020752
. 60 8 1 5.0532636642456055 2.6702637672424316
The 61 0 3 2.306039810180664 3.3416643142700195
mother 61 1 6 8.625633239746094 7.817210674285889
said 61 2 4 6.045729637145996 4.490671157836914
that 61 3 4 1.2146806716918945 2.9946889877319336
the 61 4 3 2.285585403442383 3.696439027786255
girl 61 5 4 5.682855606079102 7.409945487976074
called 61 6 6 7.016977310180664 4.327751636505127
herself 61 7 7 4.402152061462402 4.784057140350342
