word sentid sentpos wlen surp entropy
author 9 1 6 7.728640556335449 7.817210674285889
said 9 2 4 5.029967308044434 4.766490459442139
that 9 3 4 0.9657726287841797 2.6611664295196533
the 9 4 3 1.6744298934936523 4.568228244781494
mechanics 9 5 9 11.326240539550781 7.157641410827637
hurt 9 6 4 12.723841667175293 2.5151872634887695
himself 9 7 7 5.810820579528809 4.492430686950684
. 9 8 1 2.526932716369629 3.405177593231201
The 10 0 3 2.306039810180664 3.3416643142700195
banker 10 1 6 11.533583641052246 7.817210674285889
said 10 2 4 6.018303871154785 5.451910018920898
that 10 3 4 1.123377799987793 3.031277894973755
the 10 4 3 1.5938034057617188 4.300219535827637
authors 10 5 7 8.996326446533203 7.577747821807861
hurt 10 6 4 11.571931838989258 4.531960487365723
himself 10 7 7 6.321717262268066 4.568307876586914
. 10 8 1 2.347890853881836 3.1933984756469727
The 11 0 3 2.306039810180664 3.3416643142700195
author 11 1 6 7.728640556335449 7.817210674285889
said 11 2 4 5.029967308044434 4.766490459442139
that 11 3 4 0.9657726287841797 2.6611664295196533
the 11 4 3 1.6744298934936523 4.568228244781494
bankers 11 5 7 11.641830444335938 7.157641410827637
hurt 11 6 4 10.613178253173828 4.720405101776123
himself 11 7 7 5.854477882385254 4.265567779541016
. 11 8 1 2.546444892883301 3.1462819576263428
The 12 0 3 2.306039810180664 3.3416643142700195
mechanic 12 1 8 12.364774703979492 7.817210674285889
said 12 2 4 6.1800336837768555 5.344597816467285
that 12 3 4 1.2343511581420898 3.0953378677368164
the 12 4 3 1.7456512451171875 4.1943440437316895
author 12 5 6 7.841313362121582 7.578123092651367
injured 12 6 7 13.303871154785156 4.279547214508057
himself 12 7 7 3.2034053802490234 4.039863586425781
. 12 8 1 2.380390167236328 3.3592617511749268
The 13 0 3 2.306039810180664 3.3416643142700195
author 13 1 6 7.728640556335449 7.817210674285889
said 13 2 4 5.029967308044434 4.766490459442139
that 13 3 4 0.9657726287841797 2.6611664295196533
the 13 4 3 1.6744298934936523 4.568228244781494
mechanic 13 5 8 12.956707000732422 7.157641410827637
injured 13 6 7 10.662309646606445 4.570377349853516
himself 13 7 7 3.7962636947631836 4.5366668701171875
. 13 8 1 2.4944381713867188 3.4147369861602783
The 14 0 3 2.306039810180664 3.3416643142700195
banker 14 1 6 11.533583641052246 7.817210674285889
said 14 2 4 6.018303871154785 5.451910018920898
that 14 3 4 1.123377799987793 3.031277894973755
the 14 4 3 1.5938034057617188 4.300219535827637
author 14 5 6 8.062047958374023 7.577747821807861
injured 14 6 7 13.912598609924316 4.177733421325684
himself 14 7 7 3.123471260070801 3.9257094860076904
. 14 8 1 2.2297000885009766 3.2776877880096436
The 15 0 3 2.306039810180664 3.3416643142700195
author 15 1 6 7.728640556335449 7.817210674285889
said 15 2 4 5.029967308044434 4.766490459442139
that 15 3 4 0.9657726287841797 2.6611664295196533
the 15 4 3 1.6744298934936523 4.568228244781494
banker 15 5 6 11.84013557434082 7.157641410827637
injured 15 6 7 12.407872200012207 4.85877799987793
himself 15 7 7 3.6429214477539062 4.31697940826416
. 15 8 1 2.3258934020996094 3.361632823944092
The 16 0 3 2.306039810180664 3.3416643142700195
mechanics 16 1 9 10.808030128479004 7.817210674285889
said 16 2 4 7.628450393676758 3.304558753967285
that 16 3 4 0.4916248321533203 2.1239266395568848
the 16 4 3 1.2906064987182617 4.535773277282715
author 16 5 6 7.827775955200195 7.830937385559082
injured 16 6 7 13.886829376220703 4.560628414154053
himself 16 7 7 3.2119216918945312 4.131235599517822
. 16 8 1 2.5500497817993164 3.434781312942505
The 17 0 3 2.306039810180664 3.3416643142700195
authors 17 1 7 8.023263931274414 7.817210674285889
said 17 2 4 4.900346755981445 5.306082248687744
that 17 3 4 0.7025423049926758 2.6273128986358643
the 17 4 3 1.2881135940551758 4.610548973083496
mechanic 17 5 8 12.88181209564209 7.480902194976807
injured 17 6 7 10.394944190979004 4.660403728485107
himself 17 7 7 3.839381217956543 4.601274013519287
. 17 8 1 2.5045413970947266 3.415210008621216
The 18 0 3 2.306039810180664 3.3416643142700195
bankers 18 1 7 11.87026596069336 7.817210674285889
said 18 2 4 5.690576553344727 5.360554218292236
that 18 3 4 0.7705078125 2.722195625305176
the 18 4 3 1.1719789505004883 4.362530708312988
author 18 5 6 8.857534408569336 7.507014274597168
injured 18 6 7 14.156341552734375 4.116844177246094
himself 18 7 7 3.125041961669922 4.194873809814453
. 18 8 1 2.0394210815429688 3.2427525520324707
The 19 0 3 2.306039810180664 3.3416643142700195
authors 19 1 7 8.023263931274414 7.817210674285889
said 19 2 4 4.900346755981445 5.306082248687744
that 19 3 4 0.7025423049926758 2.6273128986358643
the 19 4 3 1.2881135940551758 4.610548973083496
banker 19 5 6 11.949516296386719 7.480902194976807
injured 19 6 7 12.189203262329102 4.8891377449035645
himself 19 7 7 3.741342544555664 4.442285537719727
. 19 8 1 2.309061050415039 3.3652219772338867
The 20 0 3 2.306039810180664 3.3416643142700195
mechanic 20 1 8 12.364774703979492 7.817210674285889
said 20 2 4 6.1800336837768555 5.344597816467285
that 20 3 4 1.2343511581420898 3.0953378677368164
the 20 4 3 1.7456512451171875 4.1943440437316895
authors 20 5 7 9.351007461547852 7.578123092651367
injured 20 6 7 12.558724403381348 4.736350059509277
himself 20 7 7 5.149589538574219 4.988348960876465
. 20 8 1 2.059232711791992 3.270052671432495
The 21 0 3 2.306039810180664 3.3416643142700195
author 21 1 6 7.728640556335449 7.817210674285889
said 21 2 4 5.029967308044434 4.766490459442139
that 21 3 4 0.9657726287841797 2.6611664295196533
the 21 4 3 1.6744298934936523 4.568228244781494
mechanics 21 5 9 11.326240539550781 7.157641410827637
injured 21 6 7 14.31003189086914 2.5151872634887695
himself 21 7 7 5.670760154724121 5.042891502380371
. 21 8 1 2.1958084106445312 3.6403024196624756
The 22 0 3 2.306039810180664 3.3416643142700195
banker 22 1 6 11.533583641052246 7.817210674285889
said 22 2 4 6.018303871154785 5.451910018920898
that 22 3 4 1.123377799987793 3.031277894973755
the 22 4 3 1.5938034057617188 4.300219535827637
authors 22 5 7 8.996326446533203 7.577747821807861
injured 22 6 7 13.356039047241211 4.531960487365723
himself 22 7 7 4.876330375671387 4.909601211547852
. 22 8 1 1.9844341278076172 3.1888957023620605
The 23 0 3 2.306039810180664 3.3416643142700195
author 23 1 6 7.728640556335449 7.817210674285889
said 23 2 4 5.029967308044434 4.766490459442139
that 23 3 4 0.9657726287841797 2.6611664295196533
the 23 4 3 1.6744298934936523 4.568228244781494
bankers 23 5 7 11.641830444335938 7.157641410827637
injured 23 6 7 12.343881607055664 4.720405101776123
himself 23 7 7 5.2371978759765625 4.710016250610352
. 23 8 1 2.294247627258301 3.3385586738586426
The 24 0 3 2.306039810180664 3.3416643142700195
mechanic 24 1 8 12.364774703979492 7.817210674285889
said 24 2 4 6.1800336837768555 5.344597816467285
that 24 3 4 1.2343511581420898 3.0953378677368164
the 24 4 3 1.7456512451171875 4.1943440437316895
author 24 5 6 7.841313362121582 7.578123092651367
congratulated 24 6 13 10.98552131652832 4.279547214508057
himself 24 7 7 4.951391220092773 4.214426517486572
. 24 8 1 3.6859254837036133 2.9741601943969727
The 25 0 3 2.306039810180664 3.3416643142700195
author 25 1 6 7.728640556335449 7.817210674285889
said 25 2 4 5.029967308044434 4.766490459442139
that 25 3 4 0.9657726287841797 2.6611664295196533
the 25 4 3 1.6744298934936523 4.568228244781494
mechanic 25 5 8 12.956707000732422 7.157641410827637
congratulated 25 6 13 12.049819946289062 4.570377349853516
himself 25 7 7 5.367130279541016 4.230071544647217
. 25 8 1 3.8705921173095703 3.008148670196533
The 26 0 3 2.306039810180664 3.3416643142700195
banker 26 1 6 11.533583641052246 7.817210674285889
said 26 2 4 6.018303871154785 5.451910018920898
that 26 3 4 1.123377799987793 3.031277894973755
the 26 4 3 1.5938034057617188 4.300219535827637
author 26 5 6 8.062047958374023 7.577747821807861
congratulated 26 6 13 11.052453994750977 4.177733421325684
himself 26 7 7 4.972177505493164 4.2182297706604
. 26 8 1 3.6545982360839844 2.958371639251709
The 27 0 3 2.306039810180664 3.3416643142700195
author 27 1 6 7.728640556335449 7.817210674285889
said 27 2 4 5.029967308044434 4.766490459442139
that 27 3 4 0.9657726287841797 2.6611664295196533
the 27 4 3 1.6744298934936523 4.568228244781494
banker 27 5 6 11.84013557434082 7.157641410827637
congratulated 27 6 13 11.772865295410156 4.85877799987793
himself 27 7 7 5.273222923278809 4.096292972564697
. 27 8 1 3.498249053955078 3.057908058166504
The 28 0 3 2.306039810180664 3.3416643142700195
mechanics 28 1 9 10.808030128479004 7.817210674285889
said 28 2 4 7.628450393676758 3.304558753967285
that 28 3 4 0.4916248321533203 2.1239266395568848
the 28 4 3 1.2906064987182617 4.535773277282715
author 28 5 6 7.827775955200195 7.830937385559082
congratulated 28 6 13 11.213455200195312 4.560628414154053
himself 28 7 7 4.918439865112305 4.417497158050537
. 28 8 1 3.949373245239258 2.8968443870544434
The 29 0 3 2.306039810180664 3.3416643142700195
authors 29 1 7 8.023263931274414 7.817210674285889
said 29 2 4 4.900346755981445 5.306082248687744
that 29 3 4 0.7025423049926758 2.6273128986358643
the 29 4 3 1.2881135940551758 4.610548973083496
mechanic 29 5 8 12.88181209564209 7.480902194976807
congratulated 29 6 13 12.147037506103516 4.660403728485107
himself 29 7 7 5.447701454162598 4.432657241821289
. 29 8 1 3.939596176147461 3.058030843734741
The 30 0 3 2.306039810180664 3.3416643142700195
bankers 30 1 7 11.87026596069336 7.817210674285889
said 30 2 4 5.690576553344727 5.360554218292236
that 30 3 4 0.7705078125 2.722195625305176
the 30 4 3 1.1719789505004883 4.362530708312988
author 30 5 6 8.857534408569336 7.507014274597168
congratulated 30 6 13 11.313899993896484 4.116844177246094
himself 30 7 7 5.051486968994141 4.376769065856934
. 30 8 1 3.6298513412475586 2.9597628116607666
The 31 0 3 2.306039810180664 3.3416643142700195
authors 31 1 7 8.023263931274414 7.817210674285889
said 31 2 4 4.900346755981445 5.306082248687744
that 31 3 4 0.7025423049926758 2.6273128986358643
the 31 4 3 1.2881135940551758 4.610548973083496
banker 31 5 6 11.949516296386719 7.480902194976807
congratulated 31 6 13 12.006521224975586 4.8891377449035645
himself 31 7 7 5.341841697692871 4.65612268447876
. 31 8 1 3.5336990356445312 3.0832128524780273
The 32 0 3 2.306039810180664 3.3416643142700195
mechanic 32 1 8 12.364774703979492 7.817210674285889
said 32 2 4 6.1800336837768555 5.344597816467285
that 32 3 4 1.2343511581420898 3.0953378677368164
the 32 4 3 1.7456512451171875 4.1943440437316895
authors 32 5 7 9.351007461547852 7.578123092651367
congratulated 32 6 13 10.270195007324219 4.736350059509277
himself 32 7 7 6.637944221496582 4.39088249206543
. 32 8 1 3.4996538162231445 2.9741430282592773
The 33 0 3 2.306039810180664 3.3416643142700195
author 33 1 6 7.728640556335449 7.817210674285889
said 33 2 4 5.029967308044434 4.766490459442139
that 33 3 4 0.9657726287841797 2.6611664295196533
the 33 4 3 1.6744298934936523 4.568228244781494
mechanics 33 5 9 11.326240539550781 7.157641410827637
congratulated 33 6 13 13.746405601501465 2.5151872634887695
himself 33 7 7 6.469442367553711 4.5449981689453125
. 33 8 1 3.369985580444336 3.0100739002227783
The 34 0 3 2.306039810180664 3.3416643142700195
banker 34 1 6 11.533583641052246 7.817210674285889
said 34 2 4 6.018303871154785 5.451910018920898
that 34 3 4 1.123377799987793 3.031277894973755
the 34 4 3 1.5938034057617188 4.300219535827637
authors 34 5 7 8.996326446533203 7.577747821807861
congratulated 34 6 13 10.264156341552734 4.531960487365723
himself 34 7 7 6.539178848266602 4.549554824829102
. 34 8 1 3.600107192993164 2.8412318229675293
The 35 0 3 2.306039810180664 3.3416643142700195
author 35 1 6 7.728640556335449 7.817210674285889
said 35 2 4 5.029967308044434 4.766490459442139
that 35 3 4 0.9657726287841797 2.6611664295196533
the 35 4 3 1.6744298934936523 4.568228244781494
bankers 35 5 7 11.641830444335938 7.157641410827637
congratulated 35 6 13 10.985719680786133 4.720405101776123
himself 35 7 7 6.480517387390137 3.9247684478759766
. 35 8 1 3.5807456970214844 2.920536518096924
The 36 0 3 2.306039810180664 3.3416643142700195
mechanic 36 1 8 12.364774703979492 7.817210674285889
said 36 2 4 6.1800336837768555 5.344597816467285
that 36 3 4 1.2343511581420898 3.0953378677368164
the 36 4 3 1.7456512451171875 4.1943440437316895
author 36 5 6 7.841313362121582 7.578123092651367
embarrassed 36 6 11 12.104433059692383 4.279547214508057
himself 36 7 7 6.233124732971191 4.35543155670166
. 36 8 1 3.067411422729492 3.365727186203003
The 37 0 3 2.306039810180664 3.3416643142700195
author 37 1 6 7.728640556335449 7.817210674285889
said 37 2 4 5.029967308044434 4.766490459442139
that 37 3 4 0.9657726287841797 2.6611664295196533
the 37 4 3 1.6744298934936523 4.568228244781494
mechanic 37 5 8 12.956707000732422 7.157641410827637
embarrassed 37 6 11 11.55080795288086 4.570377349853516
himself 37 7 7 6.471983909606934 4.365829944610596
. 37 8 1 2.961536407470703 3.306380271911621
The 38 0 3 2.306039810180664 3.3416643142700195
banker 38 1 6 11.533583641052246 7.817210674285889
said 38 2 4 6.018303871154785 5.451910018920898
that 38 3 4 1.123377799987793 3.031277894973755
the 38 4 3 1.5938034057617188 4.300219535827637
author 38 5 6 8.062047958374023 7.577747821807861
embarrassed 38 6 11 12.32494068145752 4.177733421325684
himself 38 7 7 6.181587219238281 4.356176376342773
. 38 8 1 2.836191177368164 3.3242239952087402
The 39 0 3 2.306039810180664 3.3416643142700195
author 39 1 6 7.728640556335449 7.817210674285889
said 39 2 4 5.029967308044434 4.766490459442139
that 39 3 4 0.9657726287841797 2.6611664295196533
the 39 4 3 1.6744298934936523 4.568228244781494
banker 39 5 6 11.84013557434082 7.157641410827637
embarrassed 39 6 11 11.4755277633667 4.85877799987793
himself 39 7 7 6.515657424926758 4.435327053070068
. 39 8 1 3.036447525024414 3.292468786239624
The 40 0 3 2.306039810180664 3.3416643142700195
mechanics 40 1 9 10.808030128479004 7.817210674285889
said 40 2 4 7.628450393676758 3.304558753967285
that 40 3 4 0.4916248321533203 2.1239266395568848
the 40 4 3 1.2906064987182617 4.535773277282715
author 40 5 6 7.827775955200195 7.830937385559082
embarrassed 40 6 11 12.289794921875 4.560628414154053
himself 40 7 7 6.175411224365234 4.361477851867676
. 40 8 1 3.179891586303711 3.3559539318084717
The 41 0 3 2.306039810180664 3.3416643142700195
authors 41 1 7 8.023263931274414 7.817210674285889
said 41 2 4 4.900346755981445 5.306082248687744
that 41 3 4 0.7025423049926758 2.6273128986358643
the 41 4 3 1.2881135940551758 4.610548973083496
mechanic 41 5 8 12.88181209564209 7.480902194976807
embarrassed 41 6 11 11.720705032348633 4.660403728485107
himself 41 7 7 6.687857627868652 4.358719348907471
. 41 8 1 2.964385986328125 3.300983428955078
The 42 0 3 2.306039810180664 3.3416643142700195
bankers 42 1 7 11.87026596069336 7.817210674285889
said 42 2 4 5.690576553344727 5.360554218292236
that 42 3 4 0.7705078125 2.722195625305176
the 42 4 3 1.1719789505004883 4.362530708312988
author 42 5 6 8.857534408569336 7.507014274597168
embarrassed 42 6 11 12.445584297180176 4.116844177246094
himself 42 7 7 6.416788101196289 4.374227523803711
. 42 8 1 2.7825546264648438 3.3368804454803467
The 43 0 3 2.306039810180664 3.3416643142700195
authors 43 1 7 8.023263931274414 7.817210674285889
said 43 2 4 4.900346755981445 5.306082248687744
that 43 3 4 0.7025423049926758 2.6273128986358643
the 43 4 3 1.2881135940551758 4.610548973083496
banker 43 5 6 11.949516296386719 7.480902194976807
embarrassed 43 6 11 11.511956214904785 4.8891377449035645
himself 43 7 7 6.662081718444824 4.6225504875183105
. 43 8 1 3.061570167541504 3.3089215755462646
The 44 0 3 2.306039810180664 3.3416643142700195
mechanic 44 1 8 12.364774703979492 7.817210674285889
said 44 2 4 6.1800336837768555 5.344597816467285
that 44 3 4 1.2343511581420898 3.0953378677368164
the 44 4 3 1.7456512451171875 4.1943440437316895
authors 44 5 7 9.351007461547852 7.578123092651367
embarrassed 44 6 11 11.066137313842773 4.736350059509277
himself 44 7 7 8.235578536987305 4.612390995025635
. 44 8 1 2.8528976440429688 3.164673089981079
The 45 0 3 2.306039810180664 3.3416643142700195
author 45 1 6 7.728640556335449 7.817210674285889
said 45 2 4 5.029967308044434 4.766490459442139
that 45 3 4 0.9657726287841797 2.6611664295196533
the 45 4 3 1.6744298934936523 4.568228244781494
mechanics 45 5 9 11.326240539550781 7.157641410827637
embarrassed 45 6 11 13.041568756103516 2.5151872634887695
himself 45 7 7 7.272971153259277 4.558426856994629
. 45 8 1 2.595829963684082 3.298971176147461
The 46 0 3 2.306039810180664 3.3416643142700195
banker 46 1 6 11.533583641052246 7.817210674285889
said 46 2 4 6.018303871154785 5.451910018920898
that 46 3 4 1.123377799987793 3.031277894973755
the 46 4 3 1.5938034057617188 4.300219535827637
authors 46 5 7 8.996326446533203 7.577747821807861
embarrassed 46 6 11 11.323286056518555 4.531960487365723
himself 46 7 7 7.885183334350586 4.622424125671387
. 46 8 1 2.6754913330078125 3.190502405166626
The 47 0 3 2.306039810180664 3.3416643142700195
author 47 1 6 7.728640556335449 7.817210674285889
said 47 2 4 5.029967308044434 4.766490459442139
that 47 3 4 0.9657726287841797 2.6611664295196533
the 47 4 3 1.6744298934936523 4.568228244781494
bankers 47 5 7 11.641830444335938 7.157641410827637
embarrassed 47 6 11 10.734794616699219 4.720405101776123
himself 47 7 7 7.534041404724121 4.173081874847412
. 47 8 1 3.2039794921875 3.0723915100097656
The 48 0 3 2.306039810180664 3.3416643142700195
mechanic 48 1 8 12.364774703979492 7.817210674285889
said 48 2 4 6.1800336837768555 5.344597816467285
that 48 3 4 1.2343511581420898 3.0953378677368164
the 48 4 3 1.7456512451171875 4.1943440437316895
author 48 5 6 7.841313362121582 7.578123092651367
disguised 48 6 9 13.80343246459961 4.279547214508057
himself 48 7 7 2.073796272277832 3.677248477935791
. 48 8 1 5.423012733459473 0.9100183248519897
The 49 0 3 2.306039810180664 3.3416643142700195
author 49 1 6 7.728640556335449 7.817210674285889
said 49 2 4 5.029967308044434 4.766490459442139
that 49 3 4 0.9657726287841797 2.6611664295196533
the 49 4 3 1.6744298934936523 4.568228244781494
mechanic 49 5 8 12.956707000732422 7.157641410827637
disguised 49 6 9 12.098119735717773 4.570377349853516
himself 49 7 7 3.473552703857422 2.014134407043457
. 49 8 1 4.817869186401367 1.4199750423431396
The 50 0 3 2.306039810180664 3.3416643142700195
banker 50 1 6 11.533583641052246 7.817210674285889
said 50 2 4 6.018303871154785 5.451910018920898
that 50 3 4 1.123377799987793 3.031277894973755
the 50 4 3 1.5938034057617188 4.300219535827637
author 50 5 6 8.062047958374023 7.577747821807861
disguised 50 6 9 14.113471984863281 4.177733421325684
himself 50 7 7 2.2962265014648438 3.6246538162231445
. 50 8 1 5.444923400878906 0.9262767434120178
The 51 0 3 2.306039810180664 3.3416643142700195
author 51 1 6 7.728640556335449 7.817210674285889
said 51 2 4 5.029967308044434 4.766490459442139
that 51 3 4 0.9657726287841797 2.6611664295196533
the 51 4 3 1.6744298934936523 4.568228244781494
banker 51 5 6 11.84013557434082 7.157641410827637
disguised 51 6 9 12.76961612701416 4.85877799987793
himself 51 7 7 3.076544761657715 2.447070837020874
. 51 8 1 4.897998809814453 1.260945200920105
The 52 0 3 2.306039810180664 3.3416643142700195
mechanics 52 1 9 10.808030128479004 7.817210674285889
said 52 2 4 7.628450393676758 3.304558753967285
that 52 3 4 0.4916248321533203 2.1239266395568848
the 52 4 3 1.2906064987182617 4.535773277282715
author 52 5 6 7.827775955200195 7.830937385559082
disguised 52 6 9 13.567988395690918 4.560628414154053
himself 52 7 7 2.313260078430176 3.7657132148742676
. 52 8 1 5.804187774658203 0.8722109794616699
The 53 0 3 2.306039810180664 3.3416643142700195
authors 53 1 7 8.023263931274414 7.817210674285889
said 53 2 4 4.900346755981445 5.306082248687744
that 53 3 4 0.7025423049926758 2.6273128986358643
the 53 4 3 1.2881135940551758 4.610548973083496
mechanic 53 5 8 12.88181209564209 7.480902194976807
disguised 53 6 9 12.278924942016602 4.660403728485107
himself 53 7 7 3.4726762771606445 2.159860610961914
. 53 8 1 5.026432037353516 1.2838664054870605
The 54 0 3 2.306039810180664 3.3416643142700195
bankers 54 1 7 11.87026596069336 7.817210674285889
said 54 2 4 5.690576553344727 5.360554218292236
that 54 3 4 0.7705078125 2.722195625305176
the 54 4 3 1.1719789505004883 4.362530708312988
author 54 5 6 8.857534408569336 7.507014274597168
disguised 54 6 9 14.09376049041748 4.116844177246094
himself 54 7 7 2.388154983520508 3.6217284202575684
. 54 8 1 5.5396728515625 0.8934746980667114
The 55 0 3 2.306039810180664 3.3416643142700195
authors 55 1 7 8.023263931274414 7.817210674285889
said 55 2 4 4.900346755981445 5.306082248687744
that 55 3 4 0.7025423049926758 2.6273128986358643
the 55 4 3 1.2881135940551758 4.610548973083496
banker 55 5 6 11.949516296386719 7.480902194976807
disguised 55 6 9 13.064239501953125 4.8891377449035645
himself 55 7 7 3.194504737854004 2.4283199310302734
. 55 8 1 5.170950889587402 1.155269980430603
The 56 0 3 2.306039810180664 3.3416643142700195
mechanic 56 1 8 12.364774703979492 7.817210674285889
said 56 2 4 6.1800336837768555 5.344597816467285
that 56 3 4 1.2343511581420898 3.0953378677368164
the 56 4 3 1.7456512451171875 4.1943440437316895
authors 56 5 7 9.351007461547852 7.578123092651367
disguised 56 6 9 13.865066528320312 4.736350059509277
himself 56 7 7 4.040835380554199 3.341174364089966
. 56 8 1 5.716623306274414 0.7173367142677307
The 57 0 3 2.306039810180664 3.3416643142700195
author 57 1 6 7.728640556335449 7.817210674285889
said 57 2 4 5.029967308044434 4.766490459442139
that 57 3 4 0.9657726287841797 2.6611664295196533
the 57 4 3 1.6744298934936523 4.568228244781494
mechanics 57 5 9 11.326240539550781 7.157641410827637
disguised 57 6 9 14.16805648803711 2.5151872634887695
himself 57 7 7 5.680854797363281 2.3633155822753906
. 57 8 1 5.391790390014648 1.1080536842346191
The 58 0 3 2.306039810180664 3.3416643142700195
banker 58 1 6 11.533583641052246 7.817210674285889
said 58 2 4 6.018303871154785 5.451910018920898
that 58 3 4 1.123377799987793 3.031277894973755
the 58 4 3 1.5938034057617188 4.300219535827637
authors 58 5 7 8.996326446533203 7.577747821807861
disguised 58 6 9 14.222822189331055 4.531960487365723
himself 58 7 7 4.669189453125 2.704786777496338
. 58 8 1 5.746931076049805 0.7311083078384399
The 59 0 3 2.306039810180664 3.3416643142700195
author 59 1 6 7.728640556335449 7.817210674285889
said 59 2 4 5.029967308044434 4.766490459442139
that 59 3 4 0.9657726287841797 2.6611664295196533
the 59 4 3 1.6744298934936523 4.568228244781494
bankers 59 5 7 11.641830444335938 7.157641410827637
disguised 59 6 9 11.847448348999023 4.720405101776123
himself 59 7 7 4.080018997192383 2.713745594024658
. 59 8 1 5.284868240356445 0.9297699332237244
The 60 0 3 2.306039810180664 3.3416643142700195
mechanic 60 1 8 12.364774703979492 7.817210674285889
said 60 2 4 6.1800336837768555 5.344597816467285
that 60 3 4 1.2343511581420898 3.0953378677368164
the 60 4 3 1.7456512451171875 4.1943440437316895
author 60 5 6 7.841313362121582 7.578123092651367
hated 60 6 5 8.976273536682129 4.279547214508057
himself 60 7 7 5.224590301513672 3.9460432529449463
. 60 8 1 2.4715232849121094 3.173377752304077
The 61 0 3 2.306039810180664 3.3416643142700195
author 61 1 6 7.728640556335449 7.817210674285889
said 61 2 4 5.029967308044434 4.766490459442139
that 61 3 4 0.9657726287841797 2.6611664295196533
