word sentid sentpos wlen surp entropy
fathers 10 4 7 12.060696601867676 6.761331558227539
established 10 5 11 9.96513843536377 4.801362991333008
himself 10 6 7 3.676198959350586 3.818293809890747
. 10 7 1 4.443914413452148 2.457639217376709
The 11 0 3 2.306039810180664 3.3416643142700195
father 11 1 6 8.697731018066406 7.817210674285889
near 11 2 4 11.237010955810547 3.897420883178711
the 11 3 3 1.169637680053711 5.090319633483887
boys 11 4 4 9.528325080871582 6.986457824707031
established 11 5 11 10.977862358093262 2.379849910736084
himself 11 6 7 5.315094947814941 3.9701850414276123
. 11 7 1 3.7643775939941406 2.586824417114258
The 12 0 3 2.306039810180664 3.3416643142700195
boy 12 1 3 8.590314865112305 7.817210674285889
near 12 2 4 10.314332962036133 5.132258415222168
the 12 3 3 1.0984067916870117 5.05657958984375
father 12 4 6 7.500186920166016 6.761331558227539
devoted 12 5 7 12.059024810791016 4.10112190246582
himself 12 6 7 1.3787860870361328 3.1306238174438477
. 12 7 1 5.327425003051758 1.0305135250091553
The 13 0 3 2.306039810180664 3.3416643142700195
father 13 1 6 8.697731018066406 7.817210674285889
near 13 2 4 11.237010955810547 3.897420883178711
the 13 3 3 1.169637680053711 5.090319633483887
boy 13 4 3 7.822384834289551 6.986457824707031
devoted 13 5 7 11.740020751953125 4.309230327606201
himself 13 6 7 1.6291217803955078 3.3775839805603027
. 13 7 1 4.683969497680664 1.0581432580947876
The 14 0 3 2.306039810180664 3.3416643142700195
boys 14 1 4 8.241280555725098 7.817210674285889
near 14 2 4 9.459487915039062 4.65129280090332
the 14 3 3 1.300313949584961 5.662736892700195
father 14 4 6 8.754820823669434 6.770858287811279
devoted 14 5 7 12.18956184387207 4.349717140197754
himself 14 6 7 2.748668670654297 3.7200376987457275
. 14 7 1 5.259836196899414 1.0281078815460205
The 15 0 3 2.306039810180664 3.3416643142700195
fathers 15 1 7 12.180408477783203 7.817210674285889
near 15 2 4 9.647265434265137 4.553546905517578
the 15 3 3 1.016993522644043 4.868068695068359
boy 15 4 3 9.02830982208252 6.713564872741699
devoted 15 5 7 11.6934175491333 4.836517333984375
himself 15 6 7 2.0841007232666016 3.694042682647705
. 15 7 1 5.056740760803223 1.0714771747589111
The 16 0 3 2.306039810180664 3.3416643142700195
boy 16 1 3 8.590314865112305 7.817210674285889
near 16 2 4 10.314332962036133 5.132258415222168
the 16 3 3 1.0984067916870117 5.05657958984375
fathers 16 4 7 12.060696601867676 6.761331558227539
devoted 16 5 7 11.21943187713623 4.801362991333008
himself 16 6 7 1.892970085144043 3.7524819374084473
. 16 7 1 4.924770355224609 1.1945096254348755
The 17 0 3 2.306039810180664 3.3416643142700195
father 17 1 6 8.697731018066406 7.817210674285889
near 17 2 4 11.237010955810547 3.897420883178711
the 17 3 3 1.169637680053711 5.090319633483887
boys 17 4 4 9.528325080871582 6.986457824707031
devoted 17 5 7 12.89320182800293 2.379849910736084
himself 17 6 7 3.022223472595215 3.993429183959961
. 17 7 1 4.373177528381348 1.1648006439208984
The 18 0 3 2.306039810180664 3.3416643142700195
boy 18 1 3 8.590314865112305 7.817210674285889
near 18 2 4 10.314332962036133 5.132258415222168
the 18 3 3 1.0984067916870117 5.05657958984375
father 18 4 6 7.500186920166016 6.761331558227539
considered 18 5 10 8.788625717163086 4.10112190246582
himself 18 6 7 2.803074836730957 4.334964752197266
. 18 7 1 5.362673759460449 3.9360897541046143
The 19 0 3 2.306039810180664 3.3416643142700195
father 19 1 6 8.697731018066406 7.817210674285889
near 19 2 4 11.237010955810547 3.897420883178711
the 19 3 3 1.169637680053711 5.090319633483887
boy 19 4 3 7.822384834289551 6.986457824707031
considered 19 5 10 10.13386344909668 4.309230327606201
himself 19 6 7 3.303274154663086 4.80179500579834
. 19 7 1 5.214502334594727 3.8679261207580566
The 20 0 3 2.306039810180664 3.3416643142700195
boys 20 1 4 8.241280555725098 7.817210674285889
near 20 2 4 9.459487915039062 4.65129280090332
the 20 3 3 1.300313949584961 5.662736892700195
father 20 4 6 8.754820823669434 6.770858287811279
considered 20 5 10 8.363667488098145 4.349717140197754
himself 20 6 7 3.8790016174316406 4.5935869216918945
. 20 7 1 5.632068634033203 4.010263442993164
The 21 0 3 2.306039810180664 3.3416643142700195
fathers 21 1 7 12.180408477783203 7.817210674285889
near 21 2 4 9.647265434265137 4.553546905517578
the 21 3 3 1.016993522644043 4.868068695068359
boy 21 4 3 9.02830982208252 6.713564872741699
considered 21 5 10 9.19306755065918 4.836517333984375
himself 21 6 7 4.006094932556152 4.857357025146484
. 21 7 1 5.447650909423828 4.142317771911621
The 22 0 3 2.306039810180664 3.3416643142700195
boy 22 1 3 8.590314865112305 7.817210674285889
near 22 2 4 10.314332962036133 5.132258415222168
the 22 3 3 1.0984067916870117 5.05657958984375
fathers 22 4 7 12.060696601867676 6.761331558227539
considered 22 5 10 8.949118614196777 4.801362991333008
himself 22 6 7 3.6910905838012695 4.902557849884033
. 22 7 1 5.407565116882324 4.075589656829834
The 23 0 3 2.306039810180664 3.3416643142700195
father 23 1 6 8.697731018066406 7.817210674285889
near 23 2 4 11.237010955810547 3.897420883178711
the 23 3 3 1.169637680053711 5.090319633483887
boys 23 4 4 9.528325080871582 6.986457824707031
considered 23 5 10 11.211982727050781 2.379849910736084
himself 23 6 7 4.912766456604004 5.268913745880127
. 23 7 1 4.936301231384277 4.4374098777771
The 24 0 3 2.306039810180664 3.3416643142700195
boy 24 1 3 8.590314865112305 7.817210674285889
near 24 2 4 10.314332962036133 5.132258415222168
the 24 3 3 1.0984067916870117 5.05657958984375
father 24 4 6 7.500186920166016 6.761331558227539
identified 24 5 10 9.149541854858398 4.10112190246582
himself 24 6 7 3.1830387115478516 4.3794708251953125
. 24 7 1 5.024394989013672 1.1405588388442993
The 25 0 3 2.306039810180664 3.3416643142700195
father 25 1 6 8.697731018066406 7.817210674285889
near 25 2 4 11.237010955810547 3.897420883178711
the 25 3 3 1.169637680053711 5.090319633483887
boy 25 4 3 7.822384834289551 6.986457824707031
identified 25 5 10 9.672319412231445 4.309230327606201
himself 25 6 7 3.3303794860839844 4.251752853393555
. 25 7 1 5.28969669342041 1.1217819452285767
The 26 0 3 2.306039810180664 3.3416643142700195
boys 26 1 4 8.241280555725098 7.817210674285889
near 26 2 4 9.459487915039062 4.65129280090332
the 26 3 3 1.300313949584961 5.662736892700195
father 26 4 6 8.754820823669434 6.770858287811279
identified 26 5 10 8.877635955810547 4.349717140197754
himself 26 6 7 4.490863800048828 4.569539546966553
. 26 7 1 5.346485137939453 1.0230048894882202
The 27 0 3 2.306039810180664 3.3416643142700195
fathers 27 1 7 12.180408477783203 7.817210674285889
near 27 2 4 9.647265434265137 4.553546905517578
the 27 3 3 1.016993522644043 4.868068695068359
boy 27 4 3 9.02830982208252 6.713564872741699
identified 27 5 10 9.1383056640625 4.836517333984375
himself 27 6 7 4.230182647705078 4.412298202514648
. 27 7 1 5.370077133178711 1.1001482009887695
The 28 0 3 2.306039810180664 3.3416643142700195
boy 28 1 3 8.590314865112305 7.817210674285889
near 28 2 4 10.314332962036133 5.132258415222168
the 28 3 3 1.0984067916870117 5.05657958984375
fathers 28 4 7 12.060696601867676 6.761331558227539
identified 28 5 10 9.956192970275879 4.801362991333008
himself 28 6 7 3.684072494506836 4.446142196655273
. 28 7 1 5.13575553894043 1.1111736297607422
The 29 0 3 2.306039810180664 3.3416643142700195
father 29 1 6 8.697731018066406 7.817210674285889
near 29 2 4 11.237010955810547 3.897420883178711
the 29 3 3 1.169637680053711 5.090319633483887
boys 29 4 4 9.528325080871582 6.986457824707031
identified 29 5 10 11.871091842651367 2.379849910736084
himself 29 6 7 4.758657455444336 4.637848854064941
. 29 7 1 4.776001930236816 1.0733563899993896
The 30 0 3 2.306039810180664 3.3416643142700195
boy 30 1 3 8.590314865112305 7.817210674285889
near 30 2 4 10.314332962036133 5.132258415222168
the 30 3 3 1.0984067916870117 5.05657958984375
father 30 4 6 7.500186920166016 6.761331558227539
made 30 5 4 7.426816940307617 4.10112190246582
himself 30 6 7 4.925697326660156 4.022377014160156
. 30 7 1 4.708126068115234 5.302430152893066
The 31 0 3 2.306039810180664 3.3416643142700195
father 31 1 6 8.697731018066406 7.817210674285889
near 31 2 4 11.237010955810547 3.897420883178711
the 31 3 3 1.169637680053711 5.090319633483887
boy 31 4 3 7.822384834289551 6.986457824707031
made 31 5 4 7.375718116760254 4.309230327606201
himself 31 6 7 5.166919708251953 3.8942437171936035
. 31 7 1 4.6223297119140625 5.235486030578613
The 32 0 3 2.306039810180664 3.3416643142700195
boys 32 1 4 8.241280555725098 7.817210674285889
near 32 2 4 9.459487915039062 4.65129280090332
the 32 3 3 1.300313949584961 5.662736892700195
father 32 4 6 8.754820823669434 6.770858287811279
made 32 5 4 7.143610000610352 4.349717140197754
himself 32 6 7 6.189101219177246 4.5190324783325195
. 32 7 1 4.671878814697266 5.390457630157471
The 33 0 3 2.306039810180664 3.3416643142700195
fathers 33 1 7 12.180408477783203 7.817210674285889
near 33 2 4 9.647265434265137 4.553546905517578
the 33 3 3 1.016993522644043 4.868068695068359
boy 33 4 3 9.02830982208252 6.713564872741699
made 33 5 4 7.080196380615234 4.836517333984375
himself 33 6 7 5.886797904968262 4.3890533447265625
. 33 7 1 4.695910453796387 5.569561958312988
The 34 0 3 2.306039810180664 3.3416643142700195
boy 34 1 3 8.590314865112305 7.817210674285889
near 34 2 4 10.314332962036133 5.132258415222168
the 34 3 3 1.0984067916870117 5.05657958984375
fathers 34 4 7 12.060696601867676 6.761331558227539
made 34 5 4 7.883536338806152 4.801362991333008
himself 34 6 7 5.870964050292969 4.563153266906738
. 34 7 1 5.023403167724609 5.390381813049316
The 35 0 3 2.306039810180664 3.3416643142700195
father 35 1 6 8.697731018066406 7.817210674285889
near 35 2 4 11.237010955810547 3.897420883178711
the 35 3 3 1.169637680053711 5.090319633483887
boys 35 4 4 9.528325080871582 6.986457824707031
made 35 5 4 8.690385818481445 2.379849910736084
himself 35 6 7 7.035529136657715 4.494283199310303
. 35 7 1 4.450590133666992 5.32749605178833
The 36 0 3 2.306039810180664 3.3416643142700195
boy 36 1 3 8.590314865112305 7.817210674285889
near 36 2 4 10.314332962036133 5.132258415222168
the 36 3 3 1.0984067916870117 5.05657958984375
father 36 4 6 7.500186920166016 6.761331558227539
found 36 5 5 7.15130615234375 4.10112190246582
himself 36 6 7 2.634091377258301 4.292893409729004
. 36 7 1 5.136183738708496 5.566792964935303
The 37 0 3 2.306039810180664 3.3416643142700195
father 37 1 6 8.697731018066406 7.817210674285889
near 37 2 4 11.237010955810547 3.897420883178711
the 37 3 3 1.169637680053711 5.090319633483887
boy 37 4 3 7.822384834289551 6.986457824707031
found 37 5 5 7.783871650695801 4.309230327606201
himself 37 6 7 2.8720226287841797 4.345049858093262
. 37 7 1 4.690788269042969 5.4866862297058105
The 38 0 3 2.306039810180664 3.3416643142700195
boys 38 1 4 8.241280555725098 7.817210674285889
near 38 2 4 9.459487915039062 4.65129280090332
the 38 3 3 1.300313949584961 5.662736892700195
father 38 4 6 8.754820823669434 6.770858287811279
found 38 5 5 6.97511100769043 4.349717140197754
himself 38 6 7 4.094895362854004 4.371883392333984
. 38 7 1 5.17894172668457 5.6402082443237305
The 39 0 3 2.306039810180664 3.3416643142700195
fathers 39 1 7 12.180408477783203 7.817210674285889
near 39 2 4 9.647265434265137 4.553546905517578
the 39 3 3 1.016993522644043 4.868068695068359
boy 39 4 3 9.02830982208252 6.713564872741699
found 39 5 5 7.160889625549316 4.836517333984375
himself 39 6 7 3.6963672637939453 4.3560791015625
. 39 7 1 5.066916465759277 5.564210414886475
The 40 0 3 2.306039810180664 3.3416643142700195
boy 40 1 3 8.590314865112305 7.817210674285889
near 40 2 4 10.314332962036133 5.132258415222168
the 40 3 3 1.0984067916870117 5.05657958984375
fathers 40 4 7 12.060696601867676 6.761331558227539
found 40 5 5 7.183859825134277 4.801362991333008
himself 40 6 7 3.5243921279907227 4.637814521789551
. 40 7 1 5.176680564880371 5.6122612953186035
The 41 0 3 2.306039810180664 3.3416643142700195
father 41 1 6 8.697731018066406 7.817210674285889
near 41 2 4 11.237010955810547 3.897420883178711
the 41 3 3 1.169637680053711 5.090319633483887
boys 41 4 4 9.528325080871582 6.986457824707031
found 41 5 5 9.021832466125488 2.379849910736084
himself 41 6 7 4.480506896972656 4.785834312438965
. 41 7 1 4.551867485046387 5.7460832595825195
The 42 0 3 2.306039810180664 3.3416643142700195
boy 42 1 3 8.590314865112305 7.817210674285889
near 42 2 4 10.314332962036133 5.132258415222168
the 42 3 3 1.0984067916870117 5.05657958984375
father 42 4 6 7.500186920166016 6.761331558227539
distinguished 42 5 13 14.021774291992188 4.10112190246582
himself 42 6 7 0.5486240386962891 2.112701416015625
. 42 7 1 3.159984588623047 2.966804027557373
The 43 0 3 2.306039810180664 3.3416643142700195
father 43 1 6 8.697731018066406 7.817210674285889
near 43 2 4 11.237010955810547 3.897420883178711
the 43 3 3 1.169637680053711 5.090319633483887
boy 43 4 3 7.822384834289551 6.986457824707031
distinguished 43 5 13 14.575542449951172 4.309230327606201
himself 43 6 7 0.7724533081054688 2.6772775650024414
. 43 7 1 3.118408203125 2.9642980098724365
The 44 0 3 2.306039810180664 3.3416643142700195
boys 44 1 4 8.241280555725098 7.817210674285889
near 44 2 4 9.459487915039062 4.65129280090332
the 44 3 3 1.300313949584961 5.662736892700195
father 44 4 6 8.754820823669434 6.770858287811279
distinguished 44 5 13 13.254814147949219 4.349717140197754
himself 44 6 7 1.6912117004394531 3.5046286582946777
. 44 7 1 3.115001678466797 2.9854915142059326
The 45 0 3 2.306039810180664 3.3416643142700195
fathers 45 1 7 12.180408477783203 7.817210674285889
near 45 2 4 9.647265434265137 4.553546905517578
the 45 3 3 1.016993522644043 4.868068695068359
boy 45 4 3 9.02830982208252 6.713564872741699
distinguished 45 5 13 13.809305191040039 4.836517333984375
himself 45 6 7 1.5637130737304688 3.153350830078125
. 45 7 1 3.422100067138672 2.97119140625
The 46 0 3 2.306039810180664 3.3416643142700195
boy 46 1 3 8.590314865112305 7.817210674285889
near 46 2 4 10.314332962036133 5.132258415222168
the 46 3 3 1.0984067916870117 5.05657958984375
fathers 46 4 7 12.060696601867676 6.761331558227539
distinguished 46 5 13 14.673684120178223 4.801362991333008
himself 46 6 7 1.3861560821533203 3.4438316822052
. 46 7 1 3.272465705871582 3.084315299987793
The 47 0 3 2.306039810180664 3.3416643142700195
father 47 1 6 8.697731018066406 7.817210674285889
near 47 2 4 11.237010955810547 3.897420883178711
the 47 3 3 1.169637680053711 5.090319633483887
boys 47 4 4 9.528325080871582 6.986457824707031
distinguished 47 5 13 16.87444305419922 2.379849910736084
himself 47 6 7 2.557708740234375 3.9792308807373047
. 47 7 1 2.746610641479492 3.1507582664489746
The 48 0 3 2.306039810180664 3.3416643142700195
boy 48 1 3 8.590314865112305 7.817210674285889
near 48 2 4 10.314332962036133 5.132258415222168
the 48 3 3 1.0984067916870117 5.05657958984375
father 48 4 6 7.500186920166016 6.761331558227539
taught 48 5 6 7.872989177703857 4.10112190246582
himself 48 6 7 3.129495620727539 3.6777689456939697
. 48 7 1 4.609287261962891 3.472879409790039
The 49 0 3 2.306039810180664 3.3416643142700195
father 49 1 6 8.697731018066406 7.817210674285889
near 49 2 4 11.237010955810547 3.897420883178711
the 49 3 3 1.169637680053711 5.090319633483887
boy 49 4 3 7.822384834289551 6.986457824707031
taught 49 5 6 9.548567771911621 4.309230327606201
himself 49 6 7 3.59713077545166 3.926509380340576
. 49 7 1 4.344482421875 3.3270158767700195
The 50 0 3 2.306039810180664 3.3416643142700195
boys 50 1 4 8.241280555725098 7.817210674285889
near 50 2 4 9.459487915039062 4.65129280090332
the 50 3 3 1.300313949584961 5.662736892700195
father 50 4 6 8.754820823669434 6.770858287811279
taught 50 5 6 7.767734527587891 4.349717140197754
himself 50 6 7 4.22248649597168 4.238378047943115
. 50 7 1 4.627887725830078 3.630084276199341
The 51 0 3 2.306039810180664 3.3416643142700195
fathers 51 1 7 12.180408477783203 7.817210674285889
near 51 2 4 9.647265434265137 4.553546905517578
the 51 3 3 1.016993522644043 4.868068695068359
boy 51 4 3 9.02830982208252 6.713564872741699
taught 51 5 6 8.959227561950684 4.836517333984375
himself 51 6 7 4.109260559082031 3.9840898513793945
. 51 7 1 4.588676452636719 3.3475565910339355
The 52 0 3 2.306039810180664 3.3416643142700195
boy 52 1 3 8.590314865112305 7.817210674285889
near 52 2 4 10.314332962036133 5.132258415222168
the 52 3 3 1.0984067916870117 5.05657958984375
fathers 52 4 7 12.060696601867676 6.761331558227539
taught 52 5 6 7.928947925567627 4.801362991333008
himself 52 6 7 4.465828895568848 4.354568004608154
. 52 7 1 5.096592903137207 3.3921098709106445
The 53 0 3 2.306039810180664 3.3416643142700195
father 53 1 6 8.697731018066406 7.817210674285889
near 53 2 4 11.237010955810547 3.897420883178711
the 53 3 3 1.169637680053711 5.090319633483887
boys 53 4 4 9.528325080871582 6.986457824707031
taught 53 5 6 10.256673812866211 2.379849910736084
himself 53 6 7 5.140082359313965 4.84605598449707
. 53 7 1 3.9096059799194336 3.9293293952941895
The 54 0 3 2.306039810180664 3.3416643142700195
boy 54 1 3 8.590314865112305 7.817210674285889
near 54 2 4 10.314332962036133 5.132258415222168
the 54 3 3 1.0984067916870117 5.05657958984375
father 54 4 6 7.500186920166016 6.761331558227539
killed 54 5 6 6.952855110168457 4.10112190246582
himself 54 6 7 3.6485767364501953 4.89559268951416
. 54 7 1 1.5914306640625 2.995147228240967
The 55 0 3 2.306039810180664 3.3416643142700195
father 55 1 6 8.697731018066406 7.817210674285889
near 55 2 4 11.237010955810547 3.897420883178711
the 55 3 3 1.169637680053711 5.090319633483887
boy 55 4 3 7.822384834289551 6.986457824707031
killed 55 5 6 7.548610687255859 4.309230327606201
himself 55 6 7 4.468714714050293 4.805301666259766
. 55 7 1 1.4250850677490234 2.771911144256592
The 56 0 3 2.306039810180664 3.3416643142700195
boys 56 1 4 8.241280555725098 7.817210674285889
near 56 2 4 9.459487915039062 4.65129280090332
the 56 3 3 1.300313949584961 5.662736892700195
father 56 4 6 8.754820823669434 6.770858287811279
killed 56 5 6 7.4394378662109375 4.349717140197754
himself 56 6 7 5.205889701843262 5.299147605895996
. 56 7 1 1.5426254272460938 2.9983959197998047
The 57 0 3 2.306039810180664 3.3416643142700195
fathers 57 1 7 12.180408477783203 7.817210674285889
near 57 2 4 9.647265434265137 4.553546905517578
the 57 3 3 1.016993522644043 4.868068695068359
boy 57 4 3 9.02830982208252 6.713564872741699
killed 57 5 6 8.077938079833984 4.836517333984375
himself 57 6 7 5.478863716125488 5.049860954284668
. 57 7 1 1.6864852905273438 3.0754542350769043
The 58 0 3 2.306039810180664 3.3416643142700195
boy 58 1 3 8.590314865112305 7.817210674285889
near 58 2 4 10.314332962036133 5.132258415222168
the 58 3 3 1.0984067916870117 5.05657958984375
fathers 58 4 7 12.060696601867676 6.761331558227539
killed 58 5 6 8.137565612792969 4.801362991333008
himself 58 6 7 4.7941436767578125 5.1251301765441895
. 58 7 1 1.5885448455810547 2.947885036468506
The 59 0 3 2.306039810180664 3.3416643142700195
father 59 1 6 8.697731018066406 7.817210674285889
near 59 2 4 11.237010955810547 3.897420883178711
the 59 3 3 1.169637680053711 5.090319633483887
boys 59 4 4 9.528325080871582 6.986457824707031
killed 59 5 6 8.94577693939209 2.379849910736084
himself 59 6 7 6.015639305114746 5.3626813888549805
. 59 7 1 1.2796497344970703 2.6614949703216553
The 60 0 3 2.306039810180664 3.3416643142700195
boy 60 1 3 8.590314865112305 7.817210674285889
near 60 2 4 10.314332962036133 5.132258415222168
the 60 3 3 1.0984067916870117 5.05657958984375
father 60 4 6 7.500186920166016 6.761331558227539
called 60 5 6 7.44788932800293 4.10112190246582
himself 60 6 7 3.723112106323242 4.717230319976807
. 60 7 1 4.276466369628906 3.218202829360962
The 61 0 3 2.306039810180664 3.3416643142700195
father 61 1 6 8.697731018066406 7.817210674285889
near 61 2 4 11.237010955810547 3.897420883178711
the 61 3 3 1.169637680053711 5.090319633483887
boy 61 4 3 7.822384834289551 6.986457824707031
called 61 5 6 7.245720863342285 4.309230327606201
himself 61 6 7 5.3004150390625 5.3508830070495605
. 61 7 1 3.4451704025268555 3.426032066345215
The 62 0 3 2.306039810180664 3.3416643142700195
boys 62 1 4 8.241280555725098 7.817210674285889
near 62 2 4 9.459487915039062 4.65129280090332
the 62 3 3 1.300313949584961 5.662736892700195
father 62 4 6 8.754820823669434 6.770858287811279
called 62 5 6 7.723093032836914 4.349717140197754
himself 62 6 7 4.8524627685546875 4.820224285125732
. 62 7 1 4.442840576171875 3.1436476707458496
The 63 0 3 2.306039810180664 3.3416643142700195
fathers 63 1 7 12.180408477783203 7.817210674285889
near 63 2 4 9.647265434265137 4.553546905517578
the 63 3 3 1.016993522644043 4.868068695068359
boy 63 4 3 9.02830982208252 6.713564872741699
called 63 5 6 6.949297904968262 4.836517333984375
himself 63 6 7 5.579129219055176 5.235513687133789
. 63 7 1 4.0005645751953125 3.3829712867736816
The 64 0 3 2.306039810180664 3.3416643142700195
boy 64 1 3 8.590314865112305 7.817210674285889
near 64 2 4 10.314332962036133 5.132258415222168
the 64 3 3 1.0984067916870117 5.05657958984375
fathers 64 4 7 12.060696601867676 6.761331558227539
called 64 5 6 7.688309669494629 4.801362991333008
himself 64 6 7 4.785884857177734 4.8904829025268555
. 64 7 1 4.28256893157959 3.042351245880127
The 65 0 3 2.306039810180664 3.3416643142700195
father 65 1 6 8.697731018066406 7.817210674285889
near 65 2 4 11.237010955810547 3.897420883178711
the 65 3 3 1.169637680053711 5.090319633483887
boys 65 4 4 9.528325080871582 6.986457824707031
called 65 5 6 10.255547523498535 2.379849910736084
himself 65 6 7 5.992866516113281 5.26978874206543
. 65 7 1 3.089599609375 3.277472734451294
The 66 0 3 2.306039810180664 3.3416643142700195
boy 66 1 3 8.590314865112305 7.817210674285889
near 66 2 4 10.314332962036133 5.132258415222168
the 66 3 3 1.0984067916870117 5.05657958984375
father 66 4 6 7.500186920166016 6.761331558227539
dedicated 66 5 9 10.744848251342773 4.10112190246582
himself 66 6 7 2.353116989135742 3.2908809185028076
. 66 7 1 3.8310203552246094 1.5826191902160645
The 67 0 3 2.306039810180664 3.3416643142700195
father 67 1 6 8.697731018066406 7.817210674285889
near 67 2 4 11.237010955810547 3.897420883178711
the 67 3 3 1.169637680053711 5.090319633483887
boy 67 4 3 7.822384834289551 6.986457824707031
dedicated 67 5 9 10.865435600280762 4.309230327606201
himself 67 6 7 2.4968128204345703 3.5446243286132812
. 67 7 1 3.4397058486938477 1.6686735153198242
The 68 0 3 2.306039810180664 3.3416643142700195
boys 68 1 4 8.241280555725098 7.817210674285889
near 68 2 4 9.459487915039062 4.65129280090332
the 68 3 3 1.300313949584961 5.662736892700195
father 68 4 6 8.754820823669434 6.770858287811279
dedicated 68 5 9 10.605277061462402 4.349717140197754
himself 68 6 7 3.5297956466674805 3.6170809268951416
. 68 7 1 4.069911956787109 1.4178228378295898
The 69 0 3 2.306039810180664 3.3416643142700195
fathers 69 1 7 12.180408477783203 7.817210674285889
near 69 2 4 9.647265434265137 4.553546905517578
the 69 3 3 1.016993522644043 4.868068695068359
boy 69 4 3 9.02830982208252 6.713564872741699
dedicated 69 5 9 10.701362609863281 4.836517333984375
himself 69 6 7 3.195405960083008 3.695080041885376
. 69 7 1 4.110592842102051 1.41111421585083
The 70 0 3 2.306039810180664 3.3416643142700195
boy 70 1 3 8.590314865112305 7.817210674285889
near 70 2 4 10.314332962036133 5.132258415222168
